/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 8, iters: 800, time: 0.041, data: 0.001) G_GAN: 1.454 G_L1: 34.929 D_real: 1.914 D_fake: 0.166 
(epoch: 8, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.386 G_L1: 28.311 D_real: 0.148 D_fake: 0.158 
(epoch: 8, iters: 1000, time: 0.042, data: 0.001) G_GAN: 1.243 G_L1: 17.149 D_real: 0.129 D_fake: 0.685 
(epoch: 8, iters: 1100, time: 0.042, data: 0.001) G_GAN: 1.239 G_L1: 21.285 D_real: 0.575 D_fake: 0.298 
(epoch: 8, iters: 1200, time: 0.093, data: 0.001) G_GAN: 1.511 G_L1: 22.437 D_real: 0.987 D_fake: 0.209 
(epoch: 8, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.654 G_L1: 26.680 D_real: 0.078 D_fake: 0.154 
(epoch: 8, iters: 1400, time: 0.045, data: 0.001) G_GAN: 0.993 G_L1: 22.862 D_real: 0.525 D_fake: 0.628 
(epoch: 8, iters: 1500, time: 0.045, data: 0.001) G_GAN: 1.632 G_L1: 22.904 D_real: 0.082 D_fake: 0.725 
(epoch: 8, iters: 1600, time: 0.040, data: 0.001) G_GAN: 1.780 G_L1: 29.173 D_real: 0.000 D_fake: 0.563 
(epoch: 8, iters: 1700, time: 0.043, data: 0.001) G_GAN: 1.638 G_L1: 37.552 D_real: 0.602 D_fake: 0.292 
(epoch: 8, iters: 1800, time: 0.043, data: 0.002) G_GAN: 1.230 G_L1: 19.475 D_real: 1.410 D_fake: 0.301 
(epoch: 8, iters: 1900, time: 0.048, data: 0.001) G_GAN: 1.577 G_L1: 24.280 D_real: 0.062 D_fake: 1.231 
(epoch: 8, iters: 2000, time: 0.042, data: 0.001) G_GAN: 0.746 G_L1: 24.836 D_real: 0.632 D_fake: 0.731 
(epoch: 8, iters: 2100, time: 0.043, data: 0.001) G_GAN: 1.114 G_L1: 27.097 D_real: 0.624 D_fake: 0.654 
(epoch: 8, iters: 2200, time: 0.041, data: 0.001) G_GAN: 1.452 G_L1: 39.224 D_real: 0.116 D_fake: 0.451 
(epoch: 8, iters: 2300, time: 0.045, data: 0.001) G_GAN: 1.219 G_L1: 33.075 D_real: 0.009 D_fake: 0.637 
(epoch: 8, iters: 2400, time: 0.042, data: 0.001) G_GAN: 1.389 G_L1: 28.512 D_real: 0.736 D_fake: 0.359 
End of epoch 8 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 9, iters: 100, time: 0.045, data: 0.145) G_GAN: 1.431 G_L1: 31.396 D_real: 0.015 D_fake: 1.004 
(epoch: 9, iters: 200, time: 0.044, data: 0.001) G_GAN: 0.676 G_L1: 27.084 D_real: 0.669 D_fake: 1.245 
(epoch: 9, iters: 300, time: 0.041, data: 0.002) G_GAN: 2.829 G_L1: 19.324 D_real: 0.056 D_fake: 0.226 
(epoch: 9, iters: 400, time: 0.095, data: 0.001) G_GAN: 1.174 G_L1: 22.200 D_real: 0.409 D_fake: 0.548 
(epoch: 9, iters: 500, time: 0.045, data: 0.001) G_GAN: 1.323 G_L1: 18.103 D_real: 0.399 D_fake: 0.304 
(epoch: 9, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.154 G_L1: 26.857 D_real: 0.703 D_fake: 0.297 
(epoch: 9, iters: 700, time: 0.044, data: 0.001) G_GAN: 1.065 G_L1: 22.593 D_real: 0.002 D_fake: 0.871 
(epoch: 9, iters: 800, time: 0.092, data: 0.001) G_GAN: 1.692 G_L1: 15.570 D_real: 0.532 D_fake: 0.247 
saving the latest model (epoch 9, total_iters 20000)
(epoch: 9, iters: 900, time: 0.039, data: 0.002) G_GAN: 0.996 G_L1: 19.309 D_real: 0.149 D_fake: 1.145 
(epoch: 9, iters: 1000, time: 0.044, data: 0.001) G_GAN: 2.427 G_L1: 31.116 D_real: 0.166 D_fake: 0.115 
(epoch: 9, iters: 1100, time: 0.045, data: 0.001) G_GAN: 1.708 G_L1: 55.673 D_real: 1.292 D_fake: 0.258 
(epoch: 9, iters: 1200, time: 0.038, data: 0.001) G_GAN: 1.717 G_L1: 25.409 D_real: 0.297 D_fake: 0.214 
(epoch: 9, iters: 1300, time: 0.044, data: 0.001) G_GAN: 1.228 G_L1: 29.646 D_real: 0.030 D_fake: 0.798 
(epoch: 9, iters: 1400, time: 0.046, data: 0.002) G_GAN: 1.384 G_L1: 30.410 D_real: 0.498 D_fake: 0.336 
(epoch: 9, iters: 1500, time: 0.043, data: 0.001) G_GAN: 1.248 G_L1: 36.646 D_real: 0.425 D_fake: 0.414 
(epoch: 9, iters: 1600, time: 0.042, data: 0.002) G_GAN: 0.914 G_L1: 17.390 D_real: 0.634 D_fake: 0.449 
(epoch: 9, iters: 1700, time: 0.043, data: 0.002) G_GAN: 1.112 G_L1: 18.234 D_real: 0.568 D_fake: 0.299 
(epoch: 9, iters: 1800, time: 0.043, data: 0.001) G_GAN: 1.659 G_L1: 18.005 D_real: 0.355 D_fake: 0.228 
(epoch: 9, iters: 1900, time: 0.047, data: 0.002) G_GAN: 0.919 G_L1: 21.864 D_real: 0.144 D_fake: 0.805 
(epoch: 9, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.881 G_L1: 25.177 D_real: 0.115 D_fake: 0.236 
(epoch: 9, iters: 2100, time: 0.042, data: 0.001) G_GAN: 0.895 G_L1: 23.769 D_real: 0.962 D_fake: 0.412 
(epoch: 9, iters: 2200, time: 0.041, data: 0.002) G_GAN: 1.058 G_L1: 40.508 D_real: 0.721 D_fake: 0.331 
(epoch: 9, iters: 2300, time: 0.038, data: 0.002) G_GAN: 1.373 G_L1: 23.966 D_real: 0.055 D_fake: 0.423 
(epoch: 9, iters: 2400, time: 0.040, data: 0.002) G_GAN: 1.059 G_L1: 26.987 D_real: 1.662 D_fake: 0.686 
End of epoch 9 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 10, iters: 100, time: 0.044, data: 0.155) G_GAN: 1.753 G_L1: 29.768 D_real: 0.031 D_fake: 0.330 
(epoch: 10, iters: 200, time: 0.043, data: 0.001) G_GAN: 1.813 G_L1: 20.652 D_real: 0.020 D_fake: 0.300 
(epoch: 10, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.745 G_L1: 31.351 D_real: 2.023 D_fake: 0.206 
(epoch: 10, iters: 400, time: 0.102, data: 0.001) G_GAN: 1.557 G_L1: 31.037 D_real: 0.277 D_fake: 0.418 
(epoch: 10, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.639 G_L1: 30.265 D_real: 0.009 D_fake: 0.398 
(epoch: 10, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.043 G_L1: 31.503 D_real: 0.660 D_fake: 0.391 
(epoch: 10, iters: 700, time: 0.041, data: 0.001) G_GAN: 0.984 G_L1: 29.629 D_real: 0.518 D_fake: 0.521 
(epoch: 10, iters: 800, time: 0.045, data: 0.002) G_GAN: 1.702 G_L1: 22.328 D_real: 0.026 D_fake: 0.255 
(epoch: 10, iters: 900, time: 0.046, data: 0.002) G_GAN: 0.965 G_L1: 36.449 D_real: 0.984 D_fake: 0.498 
(epoch: 10, iters: 1000, time: 0.042, data: 0.002) G_GAN: 1.251 G_L1: 20.828 D_real: 1.253 D_fake: 0.188 
(epoch: 10, iters: 1100, time: 0.042, data: 0.001) G_GAN: 1.293 G_L1: 21.510 D_real: 0.265 D_fake: 0.630 
(epoch: 10, iters: 1200, time: 0.043, data: 0.002) G_GAN: 1.396 G_L1: 42.014 D_real: 0.001 D_fake: 0.394 
(epoch: 10, iters: 1300, time: 0.043, data: 0.002) G_GAN: 1.707 G_L1: 22.089 D_real: 0.437 D_fake: 0.184 
(epoch: 10, iters: 1400, time: 0.046, data: 0.001) G_GAN: 1.756 G_L1: 30.013 D_real: 0.005 D_fake: 0.338 
(epoch: 10, iters: 1500, time: 0.043, data: 0.002) G_GAN: 1.253 G_L1: 32.635 D_real: 0.045 D_fake: 0.655 
(epoch: 10, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.488 G_L1: 25.434 D_real: 0.010 D_fake: 0.497 
(epoch: 10, iters: 1700, time: 0.045, data: 0.001) G_GAN: 1.386 G_L1: 29.827 D_real: 0.131 D_fake: 0.754 
(epoch: 10, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.558 G_L1: 19.949 D_real: 0.502 D_fake: 0.379 
(epoch: 10, iters: 1900, time: 0.046, data: 0.002) G_GAN: 1.259 G_L1: 26.473 D_real: 0.156 D_fake: 0.840 
(epoch: 10, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.838 G_L1: 17.638 D_real: 0.868 D_fake: 0.109 
(epoch: 10, iters: 2100, time: 0.042, data: 0.002) G_GAN: 1.294 G_L1: 29.343 D_real: 0.886 D_fake: 0.229 
(epoch: 10, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.277 G_L1: 36.185 D_real: 0.015 D_fake: 0.794 
(epoch: 10, iters: 2300, time: 0.042, data: 0.002) G_GAN: 1.406 G_L1: 44.050 D_real: 1.104 D_fake: 0.309 
(epoch: 10, iters: 2400, time: 0.095, data: 0.001) G_GAN: 1.506 G_L1: 32.975 D_real: 0.000 D_fake: 0.368 
saving the model at the end of epoch 10, iters 24000
End of epoch 10 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 11, iters: 100, time: 0.041, data: 0.146) G_GAN: 1.528 G_L1: 20.354 D_real: 0.700 D_fake: 0.438 
(epoch: 11, iters: 200, time: 0.040, data: 0.001) G_GAN: 1.327 G_L1: 38.610 D_real: 0.038 D_fake: 0.627 
(epoch: 11, iters: 300, time: 0.048, data: 0.001) G_GAN: 1.294 G_L1: 35.100 D_real: 0.617 D_fake: 1.041 
(epoch: 11, iters: 400, time: 0.104, data: 0.001) G_GAN: 1.933 G_L1: 28.481 D_real: 0.567 D_fake: 0.180 
(epoch: 11, iters: 500, time: 0.046, data: 0.001) G_GAN: 0.723 G_L1: 20.377 D_real: 0.657 D_fake: 0.612 
(epoch: 11, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.144 G_L1: 19.867 D_real: 0.256 D_fake: 0.419 
(epoch: 11, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.796 G_L1: 28.590 D_real: 1.202 D_fake: 0.176 
(epoch: 11, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.750 G_L1: 17.325 D_real: 1.634 D_fake: 0.182 
(epoch: 11, iters: 900, time: 0.046, data: 0.001) G_GAN: 0.973 G_L1: 14.717 D_real: 1.001 D_fake: 0.304 
(epoch: 11, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.758 G_L1: 31.568 D_real: 0.001 D_fake: 0.438 
saving the latest model (epoch 11, total_iters 25000)
(epoch: 11, iters: 1100, time: 0.046, data: 0.002) G_GAN: 0.919 G_L1: 20.245 D_real: 1.030 D_fake: 0.222 
(epoch: 11, iters: 1200, time: 0.046, data: 0.002) G_GAN: 1.376 G_L1: 35.309 D_real: 0.374 D_fake: 0.391 
(epoch: 11, iters: 1300, time: 0.044, data: 0.002) G_GAN: 2.058 G_L1: 32.780 D_real: 0.055 D_fake: 0.237 
(epoch: 11, iters: 1400, time: 0.051, data: 0.001) G_GAN: 0.882 G_L1: 23.374 D_real: 0.337 D_fake: 0.686 
(epoch: 11, iters: 1500, time: 0.043, data: 0.001) G_GAN: 1.387 G_L1: 25.730 D_real: 0.500 D_fake: 0.328 
(epoch: 11, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.407 G_L1: 19.406 D_real: 0.983 D_fake: 0.085 
(epoch: 11, iters: 1700, time: 0.046, data: 0.001) G_GAN: 2.260 G_L1: 34.407 D_real: 0.130 D_fake: 0.266 
(epoch: 11, iters: 1800, time: 0.042, data: 0.002) G_GAN: 1.455 G_L1: 24.607 D_real: 0.008 D_fake: 0.425 
(epoch: 11, iters: 1900, time: 0.044, data: 0.001) G_GAN: 0.828 G_L1: 17.021 D_real: 1.137 D_fake: 0.229 
(epoch: 11, iters: 2000, time: 0.099, data: 0.001) G_GAN: 1.554 G_L1: 22.916 D_real: 0.168 D_fake: 0.498 
(epoch: 11, iters: 2100, time: 0.043, data: 0.001) G_GAN: 1.479 G_L1: 20.751 D_real: 0.164 D_fake: 0.460 
(epoch: 11, iters: 2200, time: 0.042, data: 0.002) G_GAN: 1.647 G_L1: 24.287 D_real: 0.304 D_fake: 0.434 
(epoch: 11, iters: 2300, time: 0.045, data: 0.001) G_GAN: 1.207 G_L1: 27.589 D_real: 0.276 D_fake: 0.642 
(epoch: 11, iters: 2400, time: 0.039, data: 0.002) G_GAN: 1.881 G_L1: 24.621 D_real: 0.003 D_fake: 0.278 
End of epoch 11 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 12, iters: 100, time: 0.047, data: 0.179) G_GAN: 1.968 G_L1: 29.485 D_real: 0.008 D_fake: 0.516 
(epoch: 12, iters: 200, time: 0.043, data: 0.001) G_GAN: 1.647 G_L1: 23.110 D_real: 0.555 D_fake: 0.188 
(epoch: 12, iters: 300, time: 0.046, data: 0.001) G_GAN: 1.937 G_L1: 20.552 D_real: 0.917 D_fake: 0.130 
(epoch: 12, iters: 400, time: 0.109, data: 0.001) G_GAN: 1.781 G_L1: 22.995 D_real: 0.002 D_fake: 0.406 
(epoch: 12, iters: 500, time: 0.044, data: 0.001) G_GAN: 1.460 G_L1: 29.442 D_real: 0.001 D_fake: 0.430 
(epoch: 12, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.320 G_L1: 14.292 D_real: 1.240 D_fake: 0.163 
(epoch: 12, iters: 700, time: 0.044, data: 0.001) G_GAN: 0.629 G_L1: 18.233 D_real: 0.961 D_fake: 0.234 
(epoch: 12, iters: 800, time: 0.046, data: 0.001) G_GAN: 1.544 G_L1: 21.206 D_real: 0.312 D_fake: 0.249 
(epoch: 12, iters: 900, time: 0.043, data: 0.002) G_GAN: 2.198 G_L1: 29.979 D_real: 0.046 D_fake: 0.142 
(epoch: 12, iters: 1000, time: 0.044, data: 0.001) G_GAN: 1.976 G_L1: 16.642 D_real: 0.292 D_fake: 0.219 
(epoch: 12, iters: 1100, time: 0.042, data: 0.001) G_GAN: 1.822 G_L1: 31.269 D_real: 0.091 D_fake: 0.382 
(epoch: 12, iters: 1200, time: 0.047, data: 0.001) G_GAN: 1.786 G_L1: 41.732 D_real: 0.006 D_fake: 0.205 
(epoch: 12, iters: 1300, time: 0.042, data: 0.001) G_GAN: 0.884 G_L1: 26.630 D_real: 0.720 D_fake: 0.427 
(epoch: 12, iters: 1400, time: 0.045, data: 0.002) G_GAN: 0.810 G_L1: 33.706 D_real: 0.720 D_fake: 0.847 
(epoch: 12, iters: 1500, time: 0.046, data: 0.001) G_GAN: 2.653 G_L1: 21.978 D_real: 0.413 D_fake: 0.079 
(epoch: 12, iters: 1600, time: 0.103, data: 0.002) G_GAN: 2.388 G_L1: 23.587 D_real: 0.345 D_fake: 0.142 
(epoch: 12, iters: 1700, time: 0.043, data: 0.001) G_GAN: 1.969 G_L1: 14.467 D_real: 1.975 D_fake: 0.097 
(epoch: 12, iters: 1800, time: 0.040, data: 0.001) G_GAN: 1.013 G_L1: 22.895 D_real: 0.583 D_fake: 0.550 
(epoch: 12, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.035 G_L1: 22.975 D_real: 0.077 D_fake: 0.202 
(epoch: 12, iters: 2000, time: 0.044, data: 0.002) G_GAN: 0.575 G_L1: 23.699 D_real: 0.513 D_fake: 1.697 
(epoch: 12, iters: 2100, time: 0.042, data: 0.002) G_GAN: 0.940 G_L1: 24.221 D_real: 0.154 D_fake: 1.482 
(epoch: 12, iters: 2200, time: 0.045, data: 0.002) G_GAN: 1.675 G_L1: 33.922 D_real: 0.000 D_fake: 0.331 
(epoch: 12, iters: 2300, time: 0.045, data: 0.002) G_GAN: 1.888 G_L1: 37.308 D_real: 0.232 D_fake: 0.203 
(epoch: 12, iters: 2400, time: 0.040, data: 0.002) G_GAN: 1.838 G_L1: 22.861 D_real: 0.290 D_fake: 0.253 
End of epoch 12 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 13, iters: 100, time: 0.039, data: 0.146) G_GAN: 1.589 G_L1: 33.185 D_real: 1.540 D_fake: 0.183 
(epoch: 13, iters: 200, time: 0.044, data: 0.001) G_GAN: 1.544 G_L1: 24.433 D_real: 0.150 D_fake: 0.462 
(epoch: 13, iters: 300, time: 0.042, data: 0.002) G_GAN: 1.657 G_L1: 19.552 D_real: 0.420 D_fake: 0.240 
(epoch: 13, iters: 400, time: 0.108, data: 0.001) G_GAN: 1.561 G_L1: 20.429 D_real: 0.043 D_fake: 0.626 
(epoch: 13, iters: 500, time: 0.045, data: 0.001) G_GAN: 1.294 G_L1: 22.728 D_real: 0.061 D_fake: 0.502 
(epoch: 13, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.339 G_L1: 23.786 D_real: 0.469 D_fake: 0.661 
(epoch: 13, iters: 700, time: 0.042, data: 0.001) G_GAN: 1.340 G_L1: 21.533 D_real: 0.644 D_fake: 0.549 
(epoch: 13, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.502 G_L1: 19.539 D_real: 0.169 D_fake: 0.862 
(epoch: 13, iters: 900, time: 0.040, data: 0.001) G_GAN: 1.543 G_L1: 28.481 D_real: 0.662 D_fake: 0.230 
(epoch: 13, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.577 G_L1: 24.977 D_real: 1.578 D_fake: 0.050 
(epoch: 13, iters: 1100, time: 0.045, data: 0.001) G_GAN: 1.468 G_L1: 26.212 D_real: 0.496 D_fake: 0.309 
(epoch: 13, iters: 1200, time: 0.115, data: 0.002) G_GAN: 1.729 G_L1: 14.406 D_real: 1.029 D_fake: 0.164 
saving the latest model (epoch 13, total_iters 30000)
(epoch: 13, iters: 1300, time: 0.041, data: 0.002) G_GAN: 1.350 G_L1: 19.459 D_real: 0.986 D_fake: 0.293 
(epoch: 13, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.693 G_L1: 23.165 D_real: 0.140 D_fake: 0.247 
(epoch: 13, iters: 1500, time: 0.047, data: 0.001) G_GAN: 1.651 G_L1: 24.896 D_real: 0.435 D_fake: 0.252 
(epoch: 13, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.667 G_L1: 17.628 D_real: 0.496 D_fake: 0.629 
(epoch: 13, iters: 1700, time: 0.041, data: 0.002) G_GAN: 0.936 G_L1: 22.221 D_real: 1.658 D_fake: 0.577 
(epoch: 13, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.938 G_L1: 14.998 D_real: 0.046 D_fake: 0.096 
(epoch: 13, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.270 G_L1: 21.484 D_real: 0.271 D_fake: 0.449 
(epoch: 13, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.449 G_L1: 23.166 D_real: 0.140 D_fake: 0.166 
(epoch: 13, iters: 2100, time: 0.044, data: 0.001) G_GAN: 1.468 G_L1: 40.403 D_real: 0.043 D_fake: 1.180 
(epoch: 13, iters: 2200, time: 0.044, data: 0.001) G_GAN: 1.368 G_L1: 37.727 D_real: 0.195 D_fake: 0.654 
(epoch: 13, iters: 2300, time: 0.044, data: 0.001) G_GAN: 1.491 G_L1: 15.743 D_real: 0.323 D_fake: 0.423 
(epoch: 13, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.832 G_L1: 24.897 D_real: 0.000 D_fake: 0.378 
End of epoch 13 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 14, iters: 100, time: 0.047, data: 0.147) G_GAN: 1.591 G_L1: 21.443 D_real: 0.297 D_fake: 0.312 
(epoch: 14, iters: 200, time: 0.043, data: 0.002) G_GAN: 1.898 G_L1: 19.374 D_real: 0.023 D_fake: 0.509 
(epoch: 14, iters: 300, time: 0.047, data: 0.001) G_GAN: 2.532 G_L1: 24.909 D_real: 0.000 D_fake: 0.159 
(epoch: 14, iters: 400, time: 0.101, data: 0.001) G_GAN: 0.526 G_L1: 21.767 D_real: 0.918 D_fake: 0.359 
(epoch: 14, iters: 500, time: 0.037, data: 0.001) G_GAN: 2.721 G_L1: 29.209 D_real: 0.065 D_fake: 0.092 
(epoch: 14, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.183 G_L1: 21.574 D_real: 0.594 D_fake: 0.719 
(epoch: 14, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.279 G_L1: 25.017 D_real: 0.099 D_fake: 0.196 
(epoch: 14, iters: 800, time: 0.105, data: 0.001) G_GAN: 1.187 G_L1: 19.711 D_real: 1.185 D_fake: 0.310 
(epoch: 14, iters: 900, time: 0.038, data: 0.001) G_GAN: 2.103 G_L1: 26.074 D_real: 0.629 D_fake: 0.141 
(epoch: 14, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.754 G_L1: 21.048 D_real: 0.040 D_fake: 0.295 
(epoch: 14, iters: 1100, time: 0.038, data: 0.002) G_GAN: 0.900 G_L1: 17.779 D_real: 0.922 D_fake: 1.108 
(epoch: 14, iters: 1200, time: 0.039, data: 0.001) G_GAN: 1.279 G_L1: 24.186 D_real: 0.054 D_fake: 0.467 
(epoch: 14, iters: 1300, time: 0.043, data: 0.001) G_GAN: 1.469 G_L1: 25.529 D_real: 0.426 D_fake: 0.367 
(epoch: 14, iters: 1400, time: 0.045, data: 0.001) G_GAN: 1.623 G_L1: 24.610 D_real: 0.360 D_fake: 0.351 
(epoch: 14, iters: 1500, time: 0.045, data: 0.001) G_GAN: 2.078 G_L1: 24.692 D_real: 0.016 D_fake: 0.276 
(epoch: 14, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.580 G_L1: 20.903 D_real: 0.449 D_fake: 0.174 
(epoch: 14, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.263 G_L1: 27.976 D_real: 0.036 D_fake: 0.899 
(epoch: 14, iters: 1800, time: 0.040, data: 0.001) G_GAN: 1.149 G_L1: 27.240 D_real: 1.543 D_fake: 0.321 
(epoch: 14, iters: 1900, time: 0.042, data: 0.001) G_GAN: 1.334 G_L1: 24.123 D_real: 0.272 D_fake: 0.358 
(epoch: 14, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.248 G_L1: 18.321 D_real: 0.980 D_fake: 0.295 
(epoch: 14, iters: 2100, time: 0.040, data: 0.001) G_GAN: 2.575 G_L1: 27.580 D_real: 0.076 D_fake: 0.189 
(epoch: 14, iters: 2200, time: 0.037, data: 0.002) G_GAN: 2.201 G_L1: 22.066 D_real: 0.389 D_fake: 0.135 
(epoch: 14, iters: 2300, time: 0.039, data: 0.001) G_GAN: 2.389 G_L1: 38.340 D_real: 0.000 D_fake: 1.055 
(epoch: 14, iters: 2400, time: 0.040, data: 0.002) G_GAN: 1.468 G_L1: 17.812 D_real: 0.529 D_fake: 0.324 
End of epoch 14 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 15, iters: 100, time: 0.041, data: 0.144) G_GAN: 1.475 G_L1: 33.811 D_real: 0.074 D_fake: 0.528 
(epoch: 15, iters: 200, time: 0.042, data: 0.001) G_GAN: 1.443 G_L1: 36.198 D_real: 0.237 D_fake: 0.367 
(epoch: 15, iters: 300, time: 0.044, data: 0.001) G_GAN: 1.925 G_L1: 31.562 D_real: 0.689 D_fake: 0.203 
(epoch: 15, iters: 400, time: 0.115, data: 0.002) G_GAN: 2.489 G_L1: 29.009 D_real: 0.024 D_fake: 0.150 
(epoch: 15, iters: 500, time: 0.046, data: 0.001) G_GAN: 1.224 G_L1: 20.269 D_real: 0.957 D_fake: 0.298 
(epoch: 15, iters: 600, time: 0.041, data: 0.002) G_GAN: 1.214 G_L1: 23.470 D_real: 1.689 D_fake: 0.416 
(epoch: 15, iters: 700, time: 0.046, data: 0.001) G_GAN: 1.013 G_L1: 41.687 D_real: 0.648 D_fake: 0.663 
(epoch: 15, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.663 G_L1: 20.226 D_real: 0.010 D_fake: 0.247 
(epoch: 15, iters: 900, time: 0.047, data: 0.001) G_GAN: 1.383 G_L1: 18.550 D_real: 0.128 D_fake: 0.313 
(epoch: 15, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.285 G_L1: 29.608 D_real: 0.038 D_fake: 0.362 
(epoch: 15, iters: 1100, time: 0.044, data: 0.001) G_GAN: 1.991 G_L1: 20.337 D_real: 0.001 D_fake: 0.292 
(epoch: 15, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.723 G_L1: 24.731 D_real: 0.320 D_fake: 0.257 
(epoch: 15, iters: 1300, time: 0.047, data: 0.002) G_GAN: 1.729 G_L1: 31.356 D_real: 0.283 D_fake: 0.324 
(epoch: 15, iters: 1400, time: 0.043, data: 0.002) G_GAN: 1.307 G_L1: 32.364 D_real: 0.479 D_fake: 0.398 
saving the latest model (epoch 15, total_iters 35000)
(epoch: 15, iters: 1500, time: 0.042, data: 0.002) G_GAN: 2.115 G_L1: 17.212 D_real: 0.000 D_fake: 0.270 
(epoch: 15, iters: 1600, time: 0.045, data: 0.001) G_GAN: 2.075 G_L1: 17.331 D_real: 1.794 D_fake: 0.078 
(epoch: 15, iters: 1700, time: 0.045, data: 0.002) G_GAN: 1.767 G_L1: 24.154 D_real: 0.268 D_fake: 0.328 
(epoch: 15, iters: 1800, time: 0.045, data: 0.001) G_GAN: 1.481 G_L1: 23.237 D_real: 0.108 D_fake: 0.421 
(epoch: 15, iters: 1900, time: 0.041, data: 0.001) G_GAN: 1.950 G_L1: 15.587 D_real: 0.467 D_fake: 0.208 
(epoch: 15, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.670 G_L1: 29.577 D_real: 0.620 D_fake: 0.216 
(epoch: 15, iters: 2100, time: 0.046, data: 0.001) G_GAN: 2.237 G_L1: 31.301 D_real: 0.004 D_fake: 0.226 
(epoch: 15, iters: 2200, time: 0.041, data: 0.002) G_GAN: 1.356 G_L1: 16.535 D_real: 0.315 D_fake: 0.404 
(epoch: 15, iters: 2300, time: 0.036, data: 0.001) G_GAN: 0.711 G_L1: 22.752 D_real: 1.680 D_fake: 0.776 
(epoch: 15, iters: 2400, time: 0.099, data: 0.001) G_GAN: 3.296 G_L1: 31.225 D_real: 0.103 D_fake: 0.052 
saving the model at the end of epoch 15, iters 36000
End of epoch 15 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 16, iters: 100, time: 0.044, data: 0.141) G_GAN: 2.360 G_L1: 28.710 D_real: 0.549 D_fake: 0.135 
(epoch: 16, iters: 200, time: 0.044, data: 0.001) G_GAN: 1.610 G_L1: 20.421 D_real: 0.235 D_fake: 0.283 
(epoch: 16, iters: 300, time: 0.048, data: 0.001) G_GAN: 2.636 G_L1: 18.122 D_real: 0.029 D_fake: 0.119 
(epoch: 16, iters: 400, time: 0.102, data: 0.001) G_GAN: 1.409 G_L1: 28.610 D_real: 0.514 D_fake: 0.309 
(epoch: 16, iters: 500, time: 0.036, data: 0.001) G_GAN: 1.269 G_L1: 18.451 D_real: 0.423 D_fake: 0.383 
(epoch: 16, iters: 600, time: 0.045, data: 0.001) G_GAN: 1.883 G_L1: 23.424 D_real: 1.367 D_fake: 0.129 
