/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 8, iters: 800, time: 0.044, data: 0.001) G_GAN: 4.068 G_L1: 57.256 D_real: 0.000 D_fake: 0.040 
(epoch: 8, iters: 900, time: 0.039, data: 0.001) G_GAN: 2.666 G_L1: 46.028 D_real: 0.382 D_fake: 0.040 
(epoch: 8, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.218 G_L1: 56.326 D_real: 0.000 D_fake: 0.089 
(epoch: 8, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.695 G_L1: 79.317 D_real: 0.000 D_fake: 0.021 
(epoch: 8, iters: 1200, time: 0.088, data: 0.001) G_GAN: 1.044 G_L1: 41.959 D_real: 0.830 D_fake: 0.306 
(epoch: 8, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.623 G_L1: 42.970 D_real: 0.005 D_fake: 0.404 
(epoch: 8, iters: 1400, time: 0.040, data: 0.001) G_GAN: 4.080 G_L1: 55.930 D_real: 6.533 D_fake: 0.002 
(epoch: 8, iters: 1500, time: 0.045, data: 0.001) G_GAN: 1.870 G_L1: 41.879 D_real: 0.603 D_fake: 0.300 
(epoch: 8, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.687 G_L1: 56.726 D_real: 0.000 D_fake: 0.409 
(epoch: 8, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.334 G_L1: 40.397 D_real: 0.804 D_fake: 0.461 
(epoch: 8, iters: 1800, time: 0.040, data: 0.001) G_GAN: 4.009 G_L1: 44.827 D_real: 0.000 D_fake: 0.087 
(epoch: 8, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.358 G_L1: 38.205 D_real: 0.339 D_fake: 0.421 
(epoch: 8, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.247 G_L1: 33.217 D_real: 0.001 D_fake: 0.522 
(epoch: 8, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.881 G_L1: 58.576 D_real: 0.006 D_fake: 0.256 
(epoch: 8, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.019 G_L1: 45.684 D_real: 0.001 D_fake: 0.095 
(epoch: 8, iters: 2300, time: 0.046, data: 0.001) G_GAN: 0.594 G_L1: 25.943 D_real: 1.175 D_fake: 0.146 
(epoch: 8, iters: 2400, time: 0.042, data: 0.001) G_GAN: 2.060 G_L1: 52.719 D_real: 0.028 D_fake: 0.255 
End of epoch 8 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 9, iters: 100, time: 0.040, data: 0.135) G_GAN: 3.993 G_L1: 47.826 D_real: 0.000 D_fake: 0.032 
(epoch: 9, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.212 G_L1: 31.925 D_real: 1.977 D_fake: 0.010 
(epoch: 9, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.015 G_L1: 41.924 D_real: 0.034 D_fake: 0.033 
(epoch: 9, iters: 400, time: 0.093, data: 0.001) G_GAN: 3.487 G_L1: 58.101 D_real: 0.009 D_fake: 0.114 
(epoch: 9, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.849 G_L1: 52.977 D_real: 0.000 D_fake: 0.143 
(epoch: 9, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.067 G_L1: 34.214 D_real: 0.003 D_fake: 2.243 
(epoch: 9, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.392 G_L1: 59.744 D_real: 0.004 D_fake: 0.122 
(epoch: 9, iters: 800, time: 0.090, data: 0.001) G_GAN: 5.278 G_L1: 41.364 D_real: 0.248 D_fake: 0.005 
saving the latest model (epoch 9, total_iters 20000)
(epoch: 9, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.942 G_L1: 41.198 D_real: 0.001 D_fake: 0.047 
(epoch: 9, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.077 G_L1: 39.747 D_real: 0.323 D_fake: 0.103 
(epoch: 9, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.229 G_L1: 28.811 D_real: 0.090 D_fake: 0.066 
(epoch: 9, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.267 G_L1: 74.111 D_real: 0.000 D_fake: 0.034 
(epoch: 9, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.540 G_L1: 32.866 D_real: 0.008 D_fake: 0.317 
(epoch: 9, iters: 1400, time: 0.038, data: 0.001) G_GAN: 3.397 G_L1: 43.236 D_real: 0.000 D_fake: 0.149 
(epoch: 9, iters: 1500, time: 0.039, data: 0.001) G_GAN: 2.713 G_L1: 63.785 D_real: 0.000 D_fake: 0.667 
(epoch: 9, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.058 G_L1: 52.320 D_real: 0.000 D_fake: 0.087 
(epoch: 9, iters: 1700, time: 0.041, data: 0.001) G_GAN: 6.909 G_L1: 45.149 D_real: 0.002 D_fake: 0.004 
(epoch: 9, iters: 1800, time: 0.043, data: 0.001) G_GAN: 4.528 G_L1: 37.757 D_real: 0.001 D_fake: 0.078 
(epoch: 9, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.861 G_L1: 63.248 D_real: 0.001 D_fake: 0.230 
(epoch: 9, iters: 2000, time: 0.045, data: 0.001) G_GAN: 2.553 G_L1: 44.227 D_real: 0.000 D_fake: 0.247 
(epoch: 9, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.575 G_L1: 42.244 D_real: 0.019 D_fake: 0.017 
(epoch: 9, iters: 2200, time: 0.042, data: 0.002) G_GAN: 2.505 G_L1: 39.299 D_real: 0.090 D_fake: 0.397 
(epoch: 9, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.080 G_L1: 40.681 D_real: 0.001 D_fake: 0.128 
(epoch: 9, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.885 G_L1: 61.200 D_real: 0.005 D_fake: 0.114 
End of epoch 9 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 10, iters: 100, time: 0.041, data: 0.138) G_GAN: 3.079 G_L1: 47.268 D_real: 0.000 D_fake: 0.357 
(epoch: 10, iters: 200, time: 0.044, data: 0.001) G_GAN: 4.492 G_L1: 62.055 D_real: 0.026 D_fake: 0.029 
(epoch: 10, iters: 300, time: 0.041, data: 0.001) G_GAN: 0.861 G_L1: 32.430 D_real: 1.827 D_fake: 0.070 
(epoch: 10, iters: 400, time: 0.097, data: 0.001) G_GAN: 4.422 G_L1: 46.178 D_real: 0.013 D_fake: 0.017 
(epoch: 10, iters: 500, time: 0.041, data: 0.001) G_GAN: 5.895 G_L1: 63.753 D_real: 0.001 D_fake: 0.004 
(epoch: 10, iters: 600, time: 0.042, data: 0.001) G_GAN: 4.987 G_L1: 46.567 D_real: 0.032 D_fake: 0.013 
(epoch: 10, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.633 G_L1: 43.170 D_real: 0.024 D_fake: 0.036 
(epoch: 10, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.794 G_L1: 45.124 D_real: 0.011 D_fake: 0.193 
(epoch: 10, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.839 G_L1: 58.170 D_real: 0.000 D_fake: 0.057 
(epoch: 10, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.636 G_L1: 46.174 D_real: 0.010 D_fake: 0.503 
(epoch: 10, iters: 1100, time: 0.039, data: 0.001) G_GAN: 4.901 G_L1: 56.352 D_real: 0.179 D_fake: 0.011 
(epoch: 10, iters: 1200, time: 0.039, data: 0.001) G_GAN: 3.207 G_L1: 42.736 D_real: 0.009 D_fake: 0.074 
(epoch: 10, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.104 G_L1: 52.627 D_real: 0.049 D_fake: 0.109 
(epoch: 10, iters: 1400, time: 0.042, data: 0.001) G_GAN: 2.556 G_L1: 25.994 D_real: 0.092 D_fake: 0.613 
(epoch: 10, iters: 1500, time: 0.038, data: 0.001) G_GAN: 3.398 G_L1: 37.936 D_real: 0.000 D_fake: 0.832 
(epoch: 10, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.188 G_L1: 39.296 D_real: 0.924 D_fake: 0.066 
(epoch: 10, iters: 1700, time: 0.047, data: 0.001) G_GAN: 3.029 G_L1: 41.170 D_real: 0.521 D_fake: 0.023 
(epoch: 10, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.006 G_L1: 35.650 D_real: 2.662 D_fake: 0.011 
(epoch: 10, iters: 1900, time: 0.045, data: 0.002) G_GAN: 4.195 G_L1: 39.841 D_real: 0.012 D_fake: 0.018 
(epoch: 10, iters: 2000, time: 0.039, data: 0.001) G_GAN: 2.281 G_L1: 29.878 D_real: 1.728 D_fake: 0.025 
(epoch: 10, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.310 G_L1: 65.290 D_real: 0.001 D_fake: 0.976 
(epoch: 10, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.090 G_L1: 41.629 D_real: 1.473 D_fake: 0.038 
(epoch: 10, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.411 G_L1: 50.929 D_real: 0.002 D_fake: 0.015 
(epoch: 10, iters: 2400, time: 0.090, data: 0.001) G_GAN: 3.244 G_L1: 54.344 D_real: 0.000 D_fake: 0.123 
saving the model at the end of epoch 10, iters 24000
End of epoch 10 / 200 	 Time Taken: 76 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 11, iters: 100, time: 0.041, data: 0.142) G_GAN: 1.989 G_L1: 58.021 D_real: 0.000 D_fake: 0.337 
(epoch: 11, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.566 G_L1: 53.707 D_real: 0.000 D_fake: 0.096 
(epoch: 11, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.799 G_L1: 55.957 D_real: 0.012 D_fake: 0.103 
(epoch: 11, iters: 400, time: 0.091, data: 0.001) G_GAN: 2.982 G_L1: 30.208 D_real: 0.029 D_fake: 0.305 
(epoch: 11, iters: 500, time: 0.038, data: 0.001) G_GAN: 4.449 G_L1: 51.562 D_real: 0.009 D_fake: 0.021 
(epoch: 11, iters: 600, time: 0.041, data: 0.001) G_GAN: 5.026 G_L1: 24.880 D_real: 0.025 D_fake: 0.014 
(epoch: 11, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.672 G_L1: 43.495 D_real: 0.010 D_fake: 0.484 
(epoch: 11, iters: 800, time: 0.042, data: 0.001) G_GAN: 3.846 G_L1: 35.703 D_real: 0.150 D_fake: 0.025 
(epoch: 11, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.144 G_L1: 43.261 D_real: 0.080 D_fake: 0.046 
(epoch: 11, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.782 G_L1: 37.050 D_real: 0.002 D_fake: 0.429 
saving the latest model (epoch 11, total_iters 25000)
(epoch: 11, iters: 1100, time: 0.040, data: 0.001) G_GAN: 6.716 G_L1: 57.583 D_real: 0.008 D_fake: 0.002 
(epoch: 11, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.217 G_L1: 36.796 D_real: 0.057 D_fake: 0.063 
(epoch: 11, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.180 G_L1: 52.675 D_real: 0.537 D_fake: 0.031 
(epoch: 11, iters: 1400, time: 0.041, data: 0.002) G_GAN: 3.755 G_L1: 44.149 D_real: 0.002 D_fake: 0.040 
(epoch: 11, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.683 G_L1: 37.781 D_real: 0.005 D_fake: 0.221 
(epoch: 11, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.948 G_L1: 40.559 D_real: 0.003 D_fake: 0.018 
(epoch: 11, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.336 G_L1: 46.088 D_real: 0.000 D_fake: 0.399 
(epoch: 11, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.512 G_L1: 45.303 D_real: 1.015 D_fake: 0.015 
(epoch: 11, iters: 1900, time: 0.041, data: 0.001) G_GAN: 4.048 G_L1: 53.975 D_real: 0.000 D_fake: 0.023 
(epoch: 11, iters: 2000, time: 0.095, data: 0.001) G_GAN: 5.063 G_L1: 74.356 D_real: 0.000 D_fake: 0.030 
(epoch: 11, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.403 G_L1: 47.120 D_real: 0.403 D_fake: 0.022 
(epoch: 11, iters: 2200, time: 0.039, data: 0.001) G_GAN: 1.852 G_L1: 52.421 D_real: 0.032 D_fake: 0.696 
(epoch: 11, iters: 2300, time: 0.039, data: 0.001) G_GAN: 3.797 G_L1: 46.016 D_real: 0.115 D_fake: 0.033 
(epoch: 11, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.469 G_L1: 45.079 D_real: 0.000 D_fake: 0.020 
End of epoch 11 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 12, iters: 100, time: 0.042, data: 0.133) G_GAN: 1.315 G_L1: 32.268 D_real: 0.999 D_fake: 0.142 
(epoch: 12, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.259 G_L1: 49.164 D_real: 0.000 D_fake: 0.009 
(epoch: 12, iters: 300, time: 0.039, data: 0.001) G_GAN: 3.028 G_L1: 35.584 D_real: 0.559 D_fake: 0.090 
(epoch: 12, iters: 400, time: 0.099, data: 0.001) G_GAN: 2.168 G_L1: 29.677 D_real: 0.080 D_fake: 0.644 
(epoch: 12, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.984 G_L1: 39.641 D_real: 0.016 D_fake: 0.039 
(epoch: 12, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.689 G_L1: 45.935 D_real: 0.305 D_fake: 0.040 
(epoch: 12, iters: 700, time: 0.039, data: 0.001) G_GAN: 3.884 G_L1: 37.904 D_real: 0.040 D_fake: 0.055 
(epoch: 12, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.699 G_L1: 57.509 D_real: 0.000 D_fake: 0.067 
(epoch: 12, iters: 900, time: 0.042, data: 0.001) G_GAN: 5.236 G_L1: 74.243 D_real: 0.001 D_fake: 0.011 
(epoch: 12, iters: 1000, time: 0.042, data: 0.001) G_GAN: 4.428 G_L1: 37.128 D_real: 0.000 D_fake: 0.023 
(epoch: 12, iters: 1100, time: 0.040, data: 0.001) G_GAN: 4.419 G_L1: 40.513 D_real: 0.011 D_fake: 0.032 
(epoch: 12, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.506 G_L1: 39.894 D_real: 0.004 D_fake: 0.454 
(epoch: 12, iters: 1300, time: 0.040, data: 0.001) G_GAN: 6.117 G_L1: 35.167 D_real: 0.122 D_fake: 0.007 
(epoch: 12, iters: 1400, time: 0.040, data: 0.001) G_GAN: 2.392 G_L1: 46.931 D_real: 0.007 D_fake: 0.652 
(epoch: 12, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.913 G_L1: 32.602 D_real: 0.003 D_fake: 0.165 
(epoch: 12, iters: 1600, time: 0.097, data: 0.001) G_GAN: 5.083 G_L1: 61.113 D_real: 0.002 D_fake: 0.010 
(epoch: 12, iters: 1700, time: 0.041, data: 0.002) G_GAN: 2.812 G_L1: 53.353 D_real: 0.006 D_fake: 0.376 
(epoch: 12, iters: 1800, time: 0.044, data: 0.001) G_GAN: 3.911 G_L1: 39.635 D_real: 0.304 D_fake: 0.015 
(epoch: 12, iters: 1900, time: 0.041, data: 0.001) G_GAN: 1.761 G_L1: 39.880 D_real: 0.673 D_fake: 0.120 
(epoch: 12, iters: 2000, time: 0.042, data: 0.001) G_GAN: 3.774 G_L1: 43.479 D_real: 0.010 D_fake: 0.064 
(epoch: 12, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.992 G_L1: 59.133 D_real: 0.024 D_fake: 0.478 
(epoch: 12, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.576 G_L1: 30.675 D_real: 0.017 D_fake: 0.283 
(epoch: 12, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.058 G_L1: 56.664 D_real: 0.000 D_fake: 0.051 
(epoch: 12, iters: 2400, time: 0.038, data: 0.001) G_GAN: 2.502 G_L1: 39.119 D_real: 0.004 D_fake: 0.716 
End of epoch 12 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 13, iters: 100, time: 0.048, data: 0.132) G_GAN: 3.584 G_L1: 43.102 D_real: 0.000 D_fake: 0.036 
(epoch: 13, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.493 G_L1: 36.272 D_real: 0.258 D_fake: 0.750 
(epoch: 13, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.675 G_L1: 37.315 D_real: 0.001 D_fake: 0.044 
(epoch: 13, iters: 400, time: 0.106, data: 0.001) G_GAN: 3.024 G_L1: 19.348 D_real: 0.055 D_fake: 2.430 
(epoch: 13, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.061 G_L1: 38.314 D_real: 0.863 D_fake: 0.035 
(epoch: 13, iters: 600, time: 0.042, data: 0.001) G_GAN: 5.620 G_L1: 51.816 D_real: 0.040 D_fake: 0.008 
(epoch: 13, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.117 G_L1: 42.183 D_real: 0.003 D_fake: 0.043 
(epoch: 13, iters: 800, time: 0.044, data: 0.001) G_GAN: 2.167 G_L1: 25.173 D_real: 0.162 D_fake: 0.404 
(epoch: 13, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.400 G_L1: 42.984 D_real: 0.001 D_fake: 0.003 
(epoch: 13, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.660 G_L1: 42.695 D_real: 0.004 D_fake: 0.038 
(epoch: 13, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.290 G_L1: 53.809 D_real: 2.070 D_fake: 0.016 
(epoch: 13, iters: 1200, time: 0.099, data: 0.001) G_GAN: 5.500 G_L1: 47.940 D_real: 0.001 D_fake: 0.006 
saving the latest model (epoch 13, total_iters 30000)
(epoch: 13, iters: 1300, time: 0.042, data: 0.001) G_GAN: 5.110 G_L1: 79.851 D_real: 0.000 D_fake: 0.024 
(epoch: 13, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.777 G_L1: 37.890 D_real: 0.004 D_fake: 0.077 
(epoch: 13, iters: 1500, time: 0.044, data: 0.001) G_GAN: 2.217 G_L1: 89.608 D_real: 0.000 D_fake: 2.455 
(epoch: 13, iters: 1600, time: 0.040, data: 0.001) G_GAN: 0.790 G_L1: 25.591 D_real: 1.281 D_fake: 0.104 
(epoch: 13, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.458 G_L1: 35.678 D_real: 0.000 D_fake: 0.242 
(epoch: 13, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.397 G_L1: 34.796 D_real: 0.043 D_fake: 0.139 
(epoch: 13, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.556 G_L1: 62.008 D_real: 0.024 D_fake: 0.296 
(epoch: 13, iters: 2000, time: 0.042, data: 0.001) G_GAN: 6.385 G_L1: 37.903 D_real: 0.283 D_fake: 0.003 
(epoch: 13, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.563 G_L1: 39.045 D_real: 0.091 D_fake: 0.016 
(epoch: 13, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.686 G_L1: 54.396 D_real: 0.000 D_fake: 0.099 
(epoch: 13, iters: 2300, time: 0.038, data: 0.001) G_GAN: 2.478 G_L1: 45.143 D_real: 0.000 D_fake: 0.209 
(epoch: 13, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.403 G_L1: 22.675 D_real: 0.008 D_fake: 0.054 
End of epoch 13 / 200 	 Time Taken: 76 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 14, iters: 100, time: 0.039, data: 0.132) G_GAN: 2.364 G_L1: 32.428 D_real: 0.127 D_fake: 0.166 
(epoch: 14, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.883 G_L1: 27.607 D_real: 0.948 D_fake: 0.380 
(epoch: 14, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.975 G_L1: 45.561 D_real: 0.004 D_fake: 0.037 
(epoch: 14, iters: 400, time: 0.106, data: 0.001) G_GAN: 4.236 G_L1: 43.718 D_real: 0.001 D_fake: 0.887 
(epoch: 14, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.392 G_L1: 47.012 D_real: 0.000 D_fake: 0.235 
(epoch: 14, iters: 600, time: 0.047, data: 0.001) G_GAN: 4.665 G_L1: 37.262 D_real: 0.023 D_fake: 0.020 
(epoch: 14, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.349 G_L1: 49.158 D_real: 0.000 D_fake: 0.127 
(epoch: 14, iters: 800, time: 0.100, data: 0.001) G_GAN: 3.403 G_L1: 37.671 D_real: 0.231 D_fake: 0.037 
(epoch: 14, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.045 G_L1: 39.650 D_real: 0.031 D_fake: 0.109 
(epoch: 14, iters: 1000, time: 0.042, data: 0.001) G_GAN: 6.649 G_L1: 75.995 D_real: 0.003 D_fake: 0.003 
(epoch: 14, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.690 G_L1: 55.443 D_real: 0.041 D_fake: 0.056 
(epoch: 14, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.224 G_L1: 17.161 D_real: 0.294 D_fake: 0.074 
(epoch: 14, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.285 G_L1: 38.085 D_real: 0.455 D_fake: 0.017 
(epoch: 14, iters: 1400, time: 0.040, data: 0.001) G_GAN: 4.043 G_L1: 41.678 D_real: 0.467 D_fake: 0.007 
(epoch: 14, iters: 1500, time: 0.040, data: 0.001) G_GAN: 3.011 G_L1: 40.560 D_real: 0.000 D_fake: 1.726 
(epoch: 14, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.004 G_L1: 67.097 D_real: 0.191 D_fake: 0.062 
(epoch: 14, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.984 G_L1: 37.210 D_real: 0.107 D_fake: 0.063 
(epoch: 14, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.483 G_L1: 63.768 D_real: 0.005 D_fake: 0.045 
(epoch: 14, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.224 G_L1: 73.410 D_real: 0.000 D_fake: 0.061 
(epoch: 14, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.089 G_L1: 26.044 D_real: 1.526 D_fake: 0.041 
(epoch: 14, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.257 G_L1: 48.408 D_real: 0.001 D_fake: 0.271 
(epoch: 14, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.944 G_L1: 30.432 D_real: 0.009 D_fake: 0.462 
(epoch: 14, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.258 G_L1: 52.473 D_real: 0.002 D_fake: 0.014 
(epoch: 14, iters: 2400, time: 0.043, data: 0.001) G_GAN: 4.645 G_L1: 70.197 D_real: 0.001 D_fake: 0.035 
End of epoch 14 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 15, iters: 100, time: 0.043, data: 0.138) G_GAN: 2.903 G_L1: 75.558 D_real: 0.001 D_fake: 0.277 
(epoch: 15, iters: 200, time: 0.040, data: 0.002) G_GAN: 4.397 G_L1: 37.270 D_real: 0.038 D_fake: 0.028 
(epoch: 15, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.075 G_L1: 30.177 D_real: 0.393 D_fake: 1.109 
(epoch: 15, iters: 400, time: 0.105, data: 0.001) G_GAN: 2.267 G_L1: 31.859 D_real: 0.643 D_fake: 0.074 
(epoch: 15, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.049 G_L1: 41.851 D_real: 0.007 D_fake: 0.499 
(epoch: 15, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.604 G_L1: 36.371 D_real: 0.026 D_fake: 0.412 
(epoch: 15, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.026 G_L1: 40.240 D_real: 0.048 D_fake: 0.116 
(epoch: 15, iters: 800, time: 0.039, data: 0.001) G_GAN: 3.153 G_L1: 70.183 D_real: 0.005 D_fake: 0.140 
(epoch: 15, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.585 G_L1: 57.904 D_real: 0.049 D_fake: 0.044 
(epoch: 15, iters: 1000, time: 0.043, data: 0.001) G_GAN: 6.124 G_L1: 54.624 D_real: 0.005 D_fake: 0.005 
(epoch: 15, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.021 G_L1: 66.208 D_real: 0.000 D_fake: 1.141 
(epoch: 15, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.871 G_L1: 28.021 D_real: 0.074 D_fake: 0.118 
(epoch: 15, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.735 G_L1: 41.072 D_real: 0.015 D_fake: 0.057 
(epoch: 15, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.411 G_L1: 53.688 D_real: 0.015 D_fake: 0.056 
saving the latest model (epoch 15, total_iters 35000)
(epoch: 15, iters: 1500, time: 0.042, data: 0.002) G_GAN: 3.836 G_L1: 50.312 D_real: 0.002 D_fake: 0.160 
(epoch: 15, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.823 G_L1: 56.793 D_real: 0.001 D_fake: 0.052 
(epoch: 15, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.225 G_L1: 43.561 D_real: 0.036 D_fake: 0.185 
(epoch: 15, iters: 1800, time: 0.042, data: 0.001) G_GAN: 7.168 G_L1: 33.999 D_real: 0.024 D_fake: 0.009 
(epoch: 15, iters: 1900, time: 0.039, data: 0.001) G_GAN: 3.189 G_L1: 35.145 D_real: 1.147 D_fake: 0.010 
(epoch: 15, iters: 2000, time: 0.039, data: 0.001) G_GAN: 3.023 G_L1: 18.724 D_real: 0.363 D_fake: 0.017 
(epoch: 15, iters: 2100, time: 0.045, data: 0.001) G_GAN: 1.566 G_L1: 38.548 D_real: 0.725 D_fake: 0.069 
(epoch: 15, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.806 G_L1: 52.148 D_real: 0.012 D_fake: 0.428 
(epoch: 15, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.273 G_L1: 43.093 D_real: 0.000 D_fake: 0.261 
(epoch: 15, iters: 2400, time: 0.107, data: 0.001) G_GAN: 3.819 G_L1: 65.175 D_real: 0.000 D_fake: 0.042 
saving the model at the end of epoch 15, iters 36000
End of epoch 15 / 200 	 Time Taken: 76 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 16, iters: 100, time: 0.040, data: 0.139) G_GAN: 2.558 G_L1: 41.840 D_real: 0.024 D_fake: 0.371 
(epoch: 16, iters: 200, time: 0.040, data: 0.001) G_GAN: 3.253 G_L1: 38.115 D_real: 0.005 D_fake: 0.332 
(epoch: 16, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.598 G_L1: 50.657 D_real: 0.013 D_fake: 0.199 
(epoch: 16, iters: 400, time: 0.105, data: 0.001) G_GAN: 4.533 G_L1: 33.069 D_real: 0.050 D_fake: 0.018 
(epoch: 16, iters: 500, time: 0.042, data: 0.001) G_GAN: 6.101 G_L1: 41.809 D_real: 0.000 D_fake: 0.004 
(epoch: 16, iters: 600, time: 0.042, data: 0.001) G_GAN: 4.114 G_L1: 34.516 D_real: 0.103 D_fake: 0.041 
