/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 8, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.311 G_L1: 32.346 D_real: 3.409 D_fake: 0.087 
(epoch: 8, iters: 900, time: 0.042, data: 0.002) G_GAN: 2.105 G_L1: 39.871 D_real: 0.016 D_fake: 0.169 
(epoch: 8, iters: 1000, time: 0.047, data: 0.001) G_GAN: 2.027 G_L1: 43.693 D_real: 0.007 D_fake: 0.191 
(epoch: 8, iters: 1100, time: 0.043, data: 0.001) G_GAN: 0.824 G_L1: 45.789 D_real: 0.019 D_fake: 2.800 
(epoch: 8, iters: 1200, time: 0.096, data: 0.001) G_GAN: 2.061 G_L1: 51.612 D_real: 0.586 D_fake: 0.223 
(epoch: 8, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.686 G_L1: 26.350 D_real: 0.446 D_fake: 0.666 
(epoch: 8, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.128 G_L1: 42.468 D_real: 0.005 D_fake: 0.356 
(epoch: 8, iters: 1500, time: 0.043, data: 0.001) G_GAN: 2.470 G_L1: 37.916 D_real: 0.100 D_fake: 0.135 
(epoch: 8, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.844 G_L1: 31.914 D_real: 0.027 D_fake: 0.262 
(epoch: 8, iters: 1700, time: 0.046, data: 0.001) G_GAN: 1.362 G_L1: 56.270 D_real: 0.002 D_fake: 0.585 
(epoch: 8, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.590 G_L1: 53.256 D_real: 0.000 D_fake: 0.373 
(epoch: 8, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.789 G_L1: 39.287 D_real: 0.066 D_fake: 0.115 
(epoch: 8, iters: 2000, time: 0.046, data: 0.001) G_GAN: 2.307 G_L1: 34.517 D_real: 0.036 D_fake: 0.293 
(epoch: 8, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.430 G_L1: 45.666 D_real: 0.005 D_fake: 1.160 
(epoch: 8, iters: 2200, time: 0.043, data: 0.002) G_GAN: 1.447 G_L1: 55.232 D_real: 0.155 D_fake: 0.351 
(epoch: 8, iters: 2300, time: 0.036, data: 0.002) G_GAN: 1.935 G_L1: 55.868 D_real: 0.017 D_fake: 1.189 
(epoch: 8, iters: 2400, time: 0.038, data: 0.001) G_GAN: 1.260 G_L1: 27.469 D_real: 0.205 D_fake: 0.456 
End of epoch 8 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 9, iters: 100, time: 0.038, data: 0.153) G_GAN: 3.227 G_L1: 46.252 D_real: 0.052 D_fake: 0.056 
(epoch: 9, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.771 G_L1: 41.586 D_real: 0.194 D_fake: 0.280 
(epoch: 9, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.764 G_L1: 52.024 D_real: 0.016 D_fake: 0.303 
(epoch: 9, iters: 400, time: 0.105, data: 0.001) G_GAN: 0.980 G_L1: 40.910 D_real: 0.683 D_fake: 1.315 
(epoch: 9, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.605 G_L1: 31.257 D_real: 0.326 D_fake: 0.079 
(epoch: 9, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.576 G_L1: 40.488 D_real: 0.140 D_fake: 0.114 
(epoch: 9, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.858 G_L1: 36.694 D_real: 0.040 D_fake: 0.487 
(epoch: 9, iters: 800, time: 0.094, data: 0.001) G_GAN: 1.966 G_L1: 30.859 D_real: 0.218 D_fake: 0.350 
saving the latest model (epoch 9, total_iters 20000)
(epoch: 9, iters: 900, time: 0.043, data: 0.002) G_GAN: 1.426 G_L1: 41.602 D_real: 1.877 D_fake: 0.146 
(epoch: 9, iters: 1000, time: 0.045, data: 0.001) G_GAN: 1.839 G_L1: 42.393 D_real: 0.538 D_fake: 0.167 
(epoch: 9, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.609 G_L1: 36.181 D_real: 0.126 D_fake: 0.104 
(epoch: 9, iters: 1200, time: 0.043, data: 0.001) G_GAN: 3.473 G_L1: 52.022 D_real: 0.146 D_fake: 0.049 
(epoch: 9, iters: 1300, time: 0.042, data: 0.001) G_GAN: 1.766 G_L1: 51.391 D_real: 0.000 D_fake: 0.526 
(epoch: 9, iters: 1400, time: 0.038, data: 0.001) G_GAN: 1.957 G_L1: 37.709 D_real: 0.202 D_fake: 0.202 
(epoch: 9, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.307 G_L1: 40.937 D_real: 0.194 D_fake: 0.352 
(epoch: 9, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.379 G_L1: 38.871 D_real: 0.200 D_fake: 0.411 
(epoch: 9, iters: 1700, time: 0.041, data: 0.002) G_GAN: 2.278 G_L1: 45.192 D_real: 0.078 D_fake: 0.139 
(epoch: 9, iters: 1800, time: 0.048, data: 0.001) G_GAN: 1.336 G_L1: 35.421 D_real: 0.013 D_fake: 0.460 
(epoch: 9, iters: 1900, time: 0.046, data: 0.001) G_GAN: 2.135 G_L1: 30.462 D_real: 0.228 D_fake: 0.271 
(epoch: 9, iters: 2000, time: 0.042, data: 0.002) G_GAN: 3.593 G_L1: 64.346 D_real: 0.017 D_fake: 0.063 
(epoch: 9, iters: 2100, time: 0.044, data: 0.001) G_GAN: 2.083 G_L1: 37.992 D_real: 0.011 D_fake: 0.670 
(epoch: 9, iters: 2200, time: 0.047, data: 0.001) G_GAN: 2.508 G_L1: 54.906 D_real: 0.724 D_fake: 0.092 
(epoch: 9, iters: 2300, time: 0.044, data: 0.002) G_GAN: 1.555 G_L1: 23.845 D_real: 0.626 D_fake: 0.217 
(epoch: 9, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.806 G_L1: 24.834 D_real: 0.292 D_fake: 0.175 
End of epoch 9 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 10, iters: 100, time: 0.046, data: 0.154) G_GAN: 1.196 G_L1: 32.535 D_real: 0.449 D_fake: 1.127 
(epoch: 10, iters: 200, time: 0.045, data: 0.002) G_GAN: 1.625 G_L1: 47.331 D_real: 0.001 D_fake: 0.500 
(epoch: 10, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.010 G_L1: 30.707 D_real: 0.187 D_fake: 0.163 
(epoch: 10, iters: 400, time: 0.102, data: 0.001) G_GAN: 2.450 G_L1: 31.854 D_real: 0.090 D_fake: 0.254 
(epoch: 10, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.155 G_L1: 34.400 D_real: 0.020 D_fake: 1.870 
(epoch: 10, iters: 600, time: 0.043, data: 0.001) G_GAN: 0.977 G_L1: 32.956 D_real: 0.456 D_fake: 0.438 
(epoch: 10, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.542 G_L1: 52.623 D_real: 0.002 D_fake: 0.063 
(epoch: 10, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.597 G_L1: 26.044 D_real: 3.047 D_fake: 0.050 
(epoch: 10, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.048 G_L1: 40.317 D_real: 0.207 D_fake: 0.152 
(epoch: 10, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.268 G_L1: 55.627 D_real: 0.000 D_fake: 0.216 
(epoch: 10, iters: 1100, time: 0.040, data: 0.001) G_GAN: 1.140 G_L1: 35.375 D_real: 2.245 D_fake: 0.272 
(epoch: 10, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.363 G_L1: 36.708 D_real: 0.140 D_fake: 0.163 
(epoch: 10, iters: 1300, time: 0.045, data: 0.002) G_GAN: 1.890 G_L1: 26.363 D_real: 1.976 D_fake: 0.081 
(epoch: 10, iters: 1400, time: 0.045, data: 0.001) G_GAN: 1.997 G_L1: 46.412 D_real: 0.004 D_fake: 0.382 
(epoch: 10, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.090 G_L1: 45.146 D_real: 0.085 D_fake: 0.173 
(epoch: 10, iters: 1600, time: 0.042, data: 0.002) G_GAN: 2.562 G_L1: 35.667 D_real: 0.419 D_fake: 0.114 
(epoch: 10, iters: 1700, time: 0.045, data: 0.001) G_GAN: 1.992 G_L1: 42.041 D_real: 0.000 D_fake: 0.285 
(epoch: 10, iters: 1800, time: 0.043, data: 0.002) G_GAN: 1.485 G_L1: 40.050 D_real: 0.033 D_fake: 0.424 
(epoch: 10, iters: 1900, time: 0.045, data: 0.001) G_GAN: 1.643 G_L1: 39.498 D_real: 0.550 D_fake: 0.178 
(epoch: 10, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.958 G_L1: 39.889 D_real: 0.116 D_fake: 0.459 
(epoch: 10, iters: 2100, time: 0.045, data: 0.001) G_GAN: 1.186 G_L1: 32.803 D_real: 0.310 D_fake: 0.469 
(epoch: 10, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.971 G_L1: 32.932 D_real: 0.119 D_fake: 0.266 
(epoch: 10, iters: 2300, time: 0.043, data: 0.002) G_GAN: 2.717 G_L1: 53.838 D_real: 0.479 D_fake: 0.098 
(epoch: 10, iters: 2400, time: 0.096, data: 0.001) G_GAN: 3.042 G_L1: 47.162 D_real: 0.269 D_fake: 0.073 
saving the model at the end of epoch 10, iters 24000
End of epoch 10 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 11, iters: 100, time: 0.039, data: 0.150) G_GAN: 2.806 G_L1: 57.791 D_real: 0.006 D_fake: 0.140 
(epoch: 11, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.306 G_L1: 32.177 D_real: 0.798 D_fake: 0.064 
(epoch: 11, iters: 300, time: 0.045, data: 0.001) G_GAN: 2.157 G_L1: 41.084 D_real: 0.013 D_fake: 0.299 
(epoch: 11, iters: 400, time: 0.097, data: 0.001) G_GAN: 1.745 G_L1: 40.888 D_real: 0.382 D_fake: 0.140 
(epoch: 11, iters: 500, time: 0.044, data: 0.001) G_GAN: 2.386 G_L1: 41.283 D_real: 0.004 D_fake: 0.136 
(epoch: 11, iters: 600, time: 0.040, data: 0.002) G_GAN: 2.509 G_L1: 40.703 D_real: 0.046 D_fake: 0.194 
(epoch: 11, iters: 700, time: 0.042, data: 0.001) G_GAN: 1.810 G_L1: 68.636 D_real: 0.011 D_fake: 0.339 
(epoch: 11, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.818 G_L1: 34.032 D_real: 0.051 D_fake: 0.357 
(epoch: 11, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.784 G_L1: 36.704 D_real: 0.145 D_fake: 0.074 
(epoch: 11, iters: 1000, time: 0.045, data: 0.001) G_GAN: 3.308 G_L1: 44.759 D_real: 0.059 D_fake: 0.087 
saving the latest model (epoch 11, total_iters 25000)
(epoch: 11, iters: 1100, time: 0.043, data: 0.002) G_GAN: 1.867 G_L1: 29.465 D_real: 0.132 D_fake: 0.368 
(epoch: 11, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.762 G_L1: 44.864 D_real: 0.012 D_fake: 0.210 
(epoch: 11, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.927 G_L1: 40.050 D_real: 3.566 D_fake: 0.041 
(epoch: 11, iters: 1400, time: 0.046, data: 0.001) G_GAN: 1.253 G_L1: 33.796 D_real: 0.375 D_fake: 0.321 
(epoch: 11, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.281 G_L1: 47.755 D_real: 0.025 D_fake: 0.067 
(epoch: 11, iters: 1600, time: 0.045, data: 0.002) G_GAN: 1.631 G_L1: 35.426 D_real: 0.188 D_fake: 0.298 
(epoch: 11, iters: 1700, time: 0.046, data: 0.001) G_GAN: 2.601 G_L1: 48.307 D_real: 0.000 D_fake: 0.103 
(epoch: 11, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.795 G_L1: 40.082 D_real: 0.114 D_fake: 0.112 
(epoch: 11, iters: 1900, time: 0.044, data: 0.001) G_GAN: 0.612 G_L1: 25.638 D_real: 0.694 D_fake: 0.588 
(epoch: 11, iters: 2000, time: 0.099, data: 0.001) G_GAN: 1.589 G_L1: 32.699 D_real: 0.112 D_fake: 0.572 
(epoch: 11, iters: 2100, time: 0.047, data: 0.001) G_GAN: 1.396 G_L1: 43.579 D_real: 0.072 D_fake: 0.658 
(epoch: 11, iters: 2200, time: 0.040, data: 0.002) G_GAN: 2.053 G_L1: 33.216 D_real: 0.059 D_fake: 0.212 
(epoch: 11, iters: 2300, time: 0.045, data: 0.001) G_GAN: 2.688 G_L1: 36.764 D_real: 0.004 D_fake: 0.835 
(epoch: 11, iters: 2400, time: 0.038, data: 0.002) G_GAN: 1.473 G_L1: 37.513 D_real: 0.425 D_fake: 0.420 
End of epoch 11 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 12, iters: 100, time: 0.045, data: 0.146) G_GAN: 2.336 G_L1: 70.357 D_real: 0.000 D_fake: 0.149 
(epoch: 12, iters: 200, time: 0.046, data: 0.001) G_GAN: 2.659 G_L1: 35.837 D_real: 0.294 D_fake: 0.173 
(epoch: 12, iters: 300, time: 0.043, data: 0.002) G_GAN: 0.979 G_L1: 21.547 D_real: 1.165 D_fake: 0.194 
(epoch: 12, iters: 400, time: 0.105, data: 0.001) G_GAN: 2.160 G_L1: 30.534 D_real: 0.494 D_fake: 0.068 
(epoch: 12, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.652 G_L1: 38.538 D_real: 0.028 D_fake: 0.058 
(epoch: 12, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.589 G_L1: 36.362 D_real: 1.980 D_fake: 0.033 
(epoch: 12, iters: 700, time: 0.043, data: 0.002) G_GAN: 2.046 G_L1: 45.420 D_real: 0.005 D_fake: 0.284 
(epoch: 12, iters: 800, time: 0.039, data: 0.001) G_GAN: 2.898 G_L1: 28.351 D_real: 0.153 D_fake: 0.051 
(epoch: 12, iters: 900, time: 0.044, data: 0.001) G_GAN: 2.381 G_L1: 26.644 D_real: 0.062 D_fake: 0.364 
(epoch: 12, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.007 G_L1: 44.823 D_real: 0.023 D_fake: 0.192 
(epoch: 12, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.948 G_L1: 49.793 D_real: 0.006 D_fake: 0.082 
(epoch: 12, iters: 1200, time: 0.040, data: 0.002) G_GAN: 1.417 G_L1: 30.822 D_real: 0.005 D_fake: 0.776 
(epoch: 12, iters: 1300, time: 0.039, data: 0.001) G_GAN: 1.251 G_L1: 40.119 D_real: 0.739 D_fake: 0.937 
(epoch: 12, iters: 1400, time: 0.046, data: 0.001) G_GAN: 0.887 G_L1: 31.168 D_real: 1.017 D_fake: 0.247 
(epoch: 12, iters: 1500, time: 0.046, data: 0.001) G_GAN: 2.470 G_L1: 35.806 D_real: 0.073 D_fake: 0.113 
(epoch: 12, iters: 1600, time: 0.100, data: 0.002) G_GAN: 1.963 G_L1: 57.040 D_real: 0.000 D_fake: 0.834 
(epoch: 12, iters: 1700, time: 0.043, data: 0.002) G_GAN: 2.804 G_L1: 49.639 D_real: 0.898 D_fake: 0.037 
(epoch: 12, iters: 1800, time: 0.043, data: 0.002) G_GAN: 1.360 G_L1: 35.844 D_real: 0.449 D_fake: 0.411 
(epoch: 12, iters: 1900, time: 0.046, data: 0.002) G_GAN: 2.192 G_L1: 27.400 D_real: 0.007 D_fake: 1.644 
(epoch: 12, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.337 G_L1: 28.921 D_real: 1.106 D_fake: 0.175 
(epoch: 12, iters: 2100, time: 0.037, data: 0.002) G_GAN: 1.879 G_L1: 48.331 D_real: 0.022 D_fake: 0.306 
(epoch: 12, iters: 2200, time: 0.038, data: 0.001) G_GAN: 3.021 G_L1: 56.534 D_real: 0.058 D_fake: 0.106 
(epoch: 12, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.812 G_L1: 43.456 D_real: 0.064 D_fake: 0.091 
(epoch: 12, iters: 2400, time: 0.042, data: 0.001) G_GAN: 1.282 G_L1: 31.127 D_real: 0.496 D_fake: 0.573 
End of epoch 12 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 13, iters: 100, time: 0.045, data: 0.150) G_GAN: 2.547 G_L1: 42.149 D_real: 0.003 D_fake: 0.183 
(epoch: 13, iters: 200, time: 0.043, data: 0.001) G_GAN: 1.881 G_L1: 35.549 D_real: 0.070 D_fake: 0.686 
(epoch: 13, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.477 G_L1: 40.172 D_real: 0.597 D_fake: 0.326 
(epoch: 13, iters: 400, time: 0.100, data: 0.001) G_GAN: 2.346 G_L1: 49.493 D_real: 0.000 D_fake: 0.205 
(epoch: 13, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.667 G_L1: 39.676 D_real: 0.340 D_fake: 0.153 
(epoch: 13, iters: 600, time: 0.046, data: 0.001) G_GAN: 1.925 G_L1: 42.357 D_real: 0.015 D_fake: 0.205 
(epoch: 13, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.541 G_L1: 49.713 D_real: 0.057 D_fake: 0.020 
(epoch: 13, iters: 800, time: 0.039, data: 0.001) G_GAN: 3.967 G_L1: 46.663 D_real: 0.020 D_fake: 0.025 
(epoch: 13, iters: 900, time: 0.044, data: 0.001) G_GAN: 3.696 G_L1: 43.233 D_real: 0.177 D_fake: 0.045 
(epoch: 13, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.641 G_L1: 42.083 D_real: 0.472 D_fake: 0.053 
(epoch: 13, iters: 1100, time: 0.043, data: 0.002) G_GAN: 2.696 G_L1: 42.148 D_real: 2.600 D_fake: 0.045 
(epoch: 13, iters: 1200, time: 0.094, data: 0.001) G_GAN: 2.886 G_L1: 44.350 D_real: 0.014 D_fake: 0.091 
saving the latest model (epoch 13, total_iters 30000)
(epoch: 13, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.508 G_L1: 69.346 D_real: 0.001 D_fake: 0.265 
(epoch: 13, iters: 1400, time: 0.044, data: 0.001) G_GAN: 2.351 G_L1: 33.262 D_real: 0.052 D_fake: 0.616 
(epoch: 13, iters: 1500, time: 0.043, data: 0.002) G_GAN: 3.742 G_L1: 44.915 D_real: 1.709 D_fake: 0.012 
(epoch: 13, iters: 1600, time: 0.046, data: 0.001) G_GAN: 2.057 G_L1: 36.757 D_real: 0.014 D_fake: 0.288 
(epoch: 13, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.677 G_L1: 39.584 D_real: 0.232 D_fake: 0.168 
(epoch: 13, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.837 G_L1: 32.987 D_real: 0.662 D_fake: 0.070 
(epoch: 13, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.652 G_L1: 36.582 D_real: 0.009 D_fake: 0.191 
(epoch: 13, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.512 G_L1: 31.683 D_real: 0.009 D_fake: 0.129 
(epoch: 13, iters: 2100, time: 0.042, data: 0.002) G_GAN: 1.201 G_L1: 27.285 D_real: 1.540 D_fake: 0.085 
(epoch: 13, iters: 2200, time: 0.040, data: 0.001) G_GAN: 1.482 G_L1: 30.203 D_real: 0.399 D_fake: 0.286 
(epoch: 13, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.660 G_L1: 56.199 D_real: 0.215 D_fake: 0.104 
(epoch: 13, iters: 2400, time: 0.035, data: 0.001) G_GAN: 1.027 G_L1: 25.052 D_real: 1.771 D_fake: 0.122 
End of epoch 13 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 14, iters: 100, time: 0.043, data: 0.150) G_GAN: 3.106 G_L1: 44.749 D_real: 0.142 D_fake: 0.089 
(epoch: 14, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.636 G_L1: 35.341 D_real: 0.313 D_fake: 0.045 
(epoch: 14, iters: 300, time: 0.039, data: 0.001) G_GAN: 2.251 G_L1: 52.336 D_real: 0.000 D_fake: 0.305 
(epoch: 14, iters: 400, time: 0.099, data: 0.001) G_GAN: 1.928 G_L1: 27.342 D_real: 0.549 D_fake: 0.089 
(epoch: 14, iters: 500, time: 0.048, data: 0.001) G_GAN: 2.891 G_L1: 32.903 D_real: 1.119 D_fake: 0.080 
(epoch: 14, iters: 600, time: 0.051, data: 0.002) G_GAN: 2.150 G_L1: 34.832 D_real: 0.027 D_fake: 0.273 
(epoch: 14, iters: 700, time: 0.043, data: 0.001) G_GAN: 0.890 G_L1: 37.425 D_real: 1.244 D_fake: 0.115 
(epoch: 14, iters: 800, time: 0.108, data: 0.001) G_GAN: 2.837 G_L1: 31.520 D_real: 1.380 D_fake: 0.023 
(epoch: 14, iters: 900, time: 0.044, data: 0.001) G_GAN: 1.336 G_L1: 35.115 D_real: 0.049 D_fake: 0.915 
(epoch: 14, iters: 1000, time: 0.040, data: 0.001) G_GAN: 2.756 G_L1: 42.332 D_real: 0.998 D_fake: 0.071 
(epoch: 14, iters: 1100, time: 0.043, data: 0.002) G_GAN: 0.718 G_L1: 32.060 D_real: 1.637 D_fake: 0.774 
(epoch: 14, iters: 1200, time: 0.044, data: 0.001) G_GAN: 2.485 G_L1: 35.570 D_real: 0.010 D_fake: 0.183 
(epoch: 14, iters: 1300, time: 0.039, data: 0.002) G_GAN: 2.308 G_L1: 51.137 D_real: 0.012 D_fake: 0.245 
(epoch: 14, iters: 1400, time: 0.047, data: 0.001) G_GAN: 3.513 G_L1: 55.260 D_real: 0.019 D_fake: 0.044 
(epoch: 14, iters: 1500, time: 0.043, data: 0.002) G_GAN: 1.992 G_L1: 32.910 D_real: 0.140 D_fake: 0.353 
(epoch: 14, iters: 1600, time: 0.041, data: 0.002) G_GAN: 3.796 G_L1: 38.934 D_real: 0.287 D_fake: 0.025 
(epoch: 14, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.032 G_L1: 32.999 D_real: 0.492 D_fake: 0.110 
(epoch: 14, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.052 G_L1: 30.408 D_real: 0.293 D_fake: 0.183 
(epoch: 14, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.262 G_L1: 51.041 D_real: 0.369 D_fake: 0.028 
(epoch: 14, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.903 G_L1: 54.672 D_real: 0.031 D_fake: 0.374 
(epoch: 14, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.286 G_L1: 37.858 D_real: 0.010 D_fake: 0.183 
(epoch: 14, iters: 2200, time: 0.046, data: 0.001) G_GAN: 2.666 G_L1: 35.965 D_real: 0.376 D_fake: 0.150 
(epoch: 14, iters: 2300, time: 0.038, data: 0.001) G_GAN: 2.516 G_L1: 48.720 D_real: 0.018 D_fake: 0.116 
(epoch: 14, iters: 2400, time: 0.038, data: 0.001) G_GAN: 1.094 G_L1: 39.702 D_real: 0.161 D_fake: 0.859 
End of epoch 14 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 15, iters: 100, time: 0.040, data: 0.152) G_GAN: 1.797 G_L1: 41.756 D_real: 0.000 D_fake: 0.451 
(epoch: 15, iters: 200, time: 0.046, data: 0.001) G_GAN: 2.245 G_L1: 38.566 D_real: 0.071 D_fake: 0.199 
(epoch: 15, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.603 G_L1: 67.275 D_real: 0.000 D_fake: 0.142 
(epoch: 15, iters: 400, time: 0.109, data: 0.001) G_GAN: 2.470 G_L1: 31.688 D_real: 0.008 D_fake: 0.229 
(epoch: 15, iters: 500, time: 0.044, data: 0.001) G_GAN: 2.761 G_L1: 31.083 D_real: 1.312 D_fake: 0.035 
(epoch: 15, iters: 600, time: 0.043, data: 0.002) G_GAN: 1.790 G_L1: 40.952 D_real: 0.002 D_fake: 0.349 
(epoch: 15, iters: 700, time: 0.041, data: 0.002) G_GAN: 1.465 G_L1: 38.088 D_real: 1.539 D_fake: 0.090 
(epoch: 15, iters: 800, time: 0.041, data: 0.001) G_GAN: 1.629 G_L1: 38.702 D_real: 0.308 D_fake: 0.466 
(epoch: 15, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.830 G_L1: 55.301 D_real: 0.005 D_fake: 0.757 
(epoch: 15, iters: 1000, time: 0.046, data: 0.001) G_GAN: 0.763 G_L1: 35.675 D_real: 0.845 D_fake: 0.654 
(epoch: 15, iters: 1100, time: 0.048, data: 0.001) G_GAN: 2.211 G_L1: 37.555 D_real: 0.119 D_fake: 0.395 
(epoch: 15, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.868 G_L1: 35.782 D_real: 0.022 D_fake: 0.160 
(epoch: 15, iters: 1300, time: 0.041, data: 0.002) G_GAN: 1.320 G_L1: 38.196 D_real: 0.002 D_fake: 1.747 
(epoch: 15, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.655 G_L1: 28.049 D_real: 0.157 D_fake: 0.462 
saving the latest model (epoch 15, total_iters 35000)
(epoch: 15, iters: 1500, time: 0.044, data: 0.001) G_GAN: 1.735 G_L1: 27.515 D_real: 1.419 D_fake: 0.049 
(epoch: 15, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.468 G_L1: 42.870 D_real: 0.001 D_fake: 0.070 
(epoch: 15, iters: 1700, time: 0.043, data: 0.001) G_GAN: 3.509 G_L1: 38.707 D_real: 0.209 D_fake: 0.054 
(epoch: 15, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.470 G_L1: 32.023 D_real: 2.470 D_fake: 0.069 
(epoch: 15, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.200 G_L1: 51.038 D_real: 0.438 D_fake: 0.092 
(epoch: 15, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.474 G_L1: 23.867 D_real: 0.719 D_fake: 0.375 
(epoch: 15, iters: 2100, time: 0.045, data: 0.001) G_GAN: 1.979 G_L1: 51.415 D_real: 0.000 D_fake: 0.948 
(epoch: 15, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.251 G_L1: 46.669 D_real: 0.002 D_fake: 0.064 
(epoch: 15, iters: 2300, time: 0.047, data: 0.001) G_GAN: 2.325 G_L1: 49.358 D_real: 0.014 D_fake: 0.270 
(epoch: 15, iters: 2400, time: 0.104, data: 0.001) G_GAN: 2.216 G_L1: 43.206 D_real: 0.008 D_fake: 0.185 
saving the model at the end of epoch 15, iters 36000
End of epoch 15 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 16, iters: 100, time: 0.043, data: 0.155) G_GAN: 2.336 G_L1: 43.452 D_real: 0.049 D_fake: 0.197 
(epoch: 16, iters: 200, time: 0.040, data: 0.001) G_GAN: 1.221 G_L1: 28.179 D_real: 0.042 D_fake: 1.000 
(epoch: 16, iters: 300, time: 0.046, data: 0.001) G_GAN: 2.520 G_L1: 34.522 D_real: 0.197 D_fake: 0.131 
(epoch: 16, iters: 400, time: 0.110, data: 0.001) G_GAN: 1.831 G_L1: 29.747 D_real: 0.340 D_fake: 0.168 
(epoch: 16, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.896 G_L1: 35.564 D_real: 0.091 D_fake: 0.203 
(epoch: 16, iters: 600, time: 0.036, data: 0.001) G_GAN: 2.010 G_L1: 52.284 D_real: 0.000 D_fake: 0.250 
