/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 8, iters: 800, time: 0.040, data: 0.001) G_GAN: 1.638 G_L1: 30.476 D_real: 0.338 D_fake: 0.207 
(epoch: 8, iters: 900, time: 0.045, data: 0.001) G_GAN: 3.138 G_L1: 95.442 D_real: 0.001 D_fake: 0.102 
(epoch: 8, iters: 1000, time: 0.043, data: 0.002) G_GAN: 2.715 G_L1: 34.691 D_real: 0.304 D_fake: 0.068 
(epoch: 8, iters: 1100, time: 0.043, data: 0.002) G_GAN: 2.045 G_L1: 39.465 D_real: 0.045 D_fake: 0.281 
(epoch: 8, iters: 1200, time: 0.083, data: 0.001) G_GAN: 2.255 G_L1: 38.977 D_real: 0.819 D_fake: 0.054 
(epoch: 8, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.347 G_L1: 43.389 D_real: 0.452 D_fake: 0.152 
(epoch: 8, iters: 1400, time: 0.046, data: 0.002) G_GAN: 1.290 G_L1: 26.669 D_real: 0.154 D_fake: 1.079 
(epoch: 8, iters: 1500, time: 0.041, data: 0.002) G_GAN: 2.949 G_L1: 32.837 D_real: 0.050 D_fake: 0.097 
(epoch: 8, iters: 1600, time: 0.043, data: 0.002) G_GAN: 1.674 G_L1: 22.637 D_real: 0.443 D_fake: 0.287 
(epoch: 8, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.843 G_L1: 80.795 D_real: 0.004 D_fake: 0.208 
(epoch: 8, iters: 1800, time: 0.045, data: 0.001) G_GAN: 2.128 G_L1: 34.681 D_real: 0.341 D_fake: 0.161 
(epoch: 8, iters: 1900, time: 0.046, data: 0.002) G_GAN: 1.718 G_L1: 33.332 D_real: 0.031 D_fake: 0.328 
(epoch: 8, iters: 2000, time: 0.045, data: 0.002) G_GAN: 1.878 G_L1: 29.883 D_real: 0.527 D_fake: 0.281 
(epoch: 8, iters: 2100, time: 0.044, data: 0.002) G_GAN: 2.513 G_L1: 31.495 D_real: 3.053 D_fake: 0.023 
(epoch: 8, iters: 2200, time: 0.042, data: 0.002) G_GAN: 0.929 G_L1: 34.328 D_real: 0.897 D_fake: 0.182 
(epoch: 8, iters: 2300, time: 0.045, data: 0.002) G_GAN: 1.694 G_L1: 42.790 D_real: 0.050 D_fake: 0.275 
(epoch: 8, iters: 2400, time: 0.041, data: 0.002) G_GAN: 2.565 G_L1: 37.872 D_real: 0.517 D_fake: 0.044 
End of epoch 8 / 200 	 Time Taken: 81 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 9, iters: 100, time: 0.045, data: 0.146) G_GAN: 2.130 G_L1: 38.960 D_real: 0.123 D_fake: 0.173 
(epoch: 9, iters: 200, time: 0.045, data: 0.002) G_GAN: 1.598 G_L1: 42.491 D_real: 0.000 D_fake: 1.982 
(epoch: 9, iters: 300, time: 0.048, data: 0.001) G_GAN: 2.870 G_L1: 48.026 D_real: 0.008 D_fake: 0.172 
(epoch: 9, iters: 400, time: 0.111, data: 0.002) G_GAN: 1.232 G_L1: 41.082 D_real: 0.577 D_fake: 1.056 
(epoch: 9, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.769 G_L1: 54.462 D_real: 0.015 D_fake: 0.105 
(epoch: 9, iters: 600, time: 0.044, data: 0.001) G_GAN: 1.689 G_L1: 53.627 D_real: 0.427 D_fake: 0.141 
(epoch: 9, iters: 700, time: 0.047, data: 0.001) G_GAN: 2.816 G_L1: 36.263 D_real: 1.134 D_fake: 0.048 
(epoch: 9, iters: 800, time: 0.098, data: 0.002) G_GAN: 3.548 G_L1: 59.381 D_real: 0.237 D_fake: 0.052 
saving the latest model (epoch 9, total_iters 20000)
(epoch: 9, iters: 900, time: 0.047, data: 0.002) G_GAN: 3.109 G_L1: 38.899 D_real: 0.005 D_fake: 0.076 
(epoch: 9, iters: 1000, time: 0.038, data: 0.001) G_GAN: 2.180 G_L1: 35.484 D_real: 0.103 D_fake: 0.139 
(epoch: 9, iters: 1100, time: 0.042, data: 0.001) G_GAN: 1.852 G_L1: 32.685 D_real: 1.207 D_fake: 0.067 
(epoch: 9, iters: 1200, time: 0.039, data: 0.001) G_GAN: 1.544 G_L1: 29.217 D_real: 0.397 D_fake: 0.191 
(epoch: 9, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.545 G_L1: 47.860 D_real: 0.504 D_fake: 0.217 
(epoch: 9, iters: 1400, time: 0.038, data: 0.002) G_GAN: 2.255 G_L1: 38.836 D_real: 0.037 D_fake: 0.157 
(epoch: 9, iters: 1500, time: 0.047, data: 0.001) G_GAN: 1.827 G_L1: 41.736 D_real: 0.000 D_fake: 0.287 
(epoch: 9, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.858 G_L1: 56.364 D_real: 0.232 D_fake: 0.300 
(epoch: 9, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.951 G_L1: 34.461 D_real: 1.315 D_fake: 0.055 
(epoch: 9, iters: 1800, time: 0.043, data: 0.002) G_GAN: 0.979 G_L1: 20.453 D_real: 0.712 D_fake: 0.257 
(epoch: 9, iters: 1900, time: 0.045, data: 0.001) G_GAN: 1.529 G_L1: 31.378 D_real: 0.813 D_fake: 0.260 
(epoch: 9, iters: 2000, time: 0.050, data: 0.001) G_GAN: 1.833 G_L1: 50.466 D_real: 0.117 D_fake: 0.242 
(epoch: 9, iters: 2100, time: 0.046, data: 0.001) G_GAN: 2.443 G_L1: 65.594 D_real: 0.092 D_fake: 0.398 
(epoch: 9, iters: 2200, time: 0.043, data: 0.001) G_GAN: 2.556 G_L1: 38.842 D_real: 0.004 D_fake: 0.130 
(epoch: 9, iters: 2300, time: 0.046, data: 0.001) G_GAN: 1.389 G_L1: 37.619 D_real: 0.392 D_fake: 0.271 
(epoch: 9, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.818 G_L1: 48.793 D_real: 0.001 D_fake: 0.030 
End of epoch 9 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 10, iters: 100, time: 0.043, data: 0.149) G_GAN: 2.601 G_L1: 33.940 D_real: 0.071 D_fake: 0.181 
(epoch: 10, iters: 200, time: 0.039, data: 0.001) G_GAN: 1.115 G_L1: 37.150 D_real: 0.816 D_fake: 0.975 
(epoch: 10, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.285 G_L1: 31.258 D_real: 0.139 D_fake: 0.228 
(epoch: 10, iters: 400, time: 0.093, data: 0.001) G_GAN: 3.543 G_L1: 51.228 D_real: 0.003 D_fake: 0.047 
(epoch: 10, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.527 G_L1: 42.001 D_real: 0.371 D_fake: 0.077 
(epoch: 10, iters: 600, time: 0.041, data: 0.002) G_GAN: 1.643 G_L1: 39.940 D_real: 0.167 D_fake: 0.205 
(epoch: 10, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.333 G_L1: 34.685 D_real: 0.569 D_fake: 0.128 
(epoch: 10, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.023 G_L1: 34.264 D_real: 0.899 D_fake: 0.404 
(epoch: 10, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.976 G_L1: 50.283 D_real: 0.002 D_fake: 0.089 
(epoch: 10, iters: 1000, time: 0.043, data: 0.002) G_GAN: 3.368 G_L1: 49.190 D_real: 0.851 D_fake: 0.016 
(epoch: 10, iters: 1100, time: 0.038, data: 0.001) G_GAN: 1.704 G_L1: 29.613 D_real: 2.695 D_fake: 0.050 
(epoch: 10, iters: 1200, time: 0.043, data: 0.001) G_GAN: 3.820 G_L1: 43.631 D_real: 0.306 D_fake: 0.019 
(epoch: 10, iters: 1300, time: 0.039, data: 0.001) G_GAN: 0.712 G_L1: 24.976 D_real: 1.261 D_fake: 0.216 
(epoch: 10, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.250 G_L1: 26.550 D_real: 0.038 D_fake: 0.399 
(epoch: 10, iters: 1500, time: 0.042, data: 0.002) G_GAN: 2.260 G_L1: 31.517 D_real: 0.988 D_fake: 0.057 
(epoch: 10, iters: 1600, time: 0.047, data: 0.001) G_GAN: 1.539 G_L1: 45.492 D_real: 1.814 D_fake: 0.053 
(epoch: 10, iters: 1700, time: 0.043, data: 0.002) G_GAN: 3.032 G_L1: 49.810 D_real: 0.114 D_fake: 0.160 
(epoch: 10, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.320 G_L1: 47.157 D_real: 0.312 D_fake: 0.193 
(epoch: 10, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.664 G_L1: 39.657 D_real: 1.028 D_fake: 0.035 
(epoch: 10, iters: 2000, time: 0.044, data: 0.002) G_GAN: 3.172 G_L1: 58.643 D_real: 0.007 D_fake: 0.104 
(epoch: 10, iters: 2100, time: 0.043, data: 0.001) G_GAN: 1.350 G_L1: 45.701 D_real: 0.488 D_fake: 0.143 
(epoch: 10, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.736 G_L1: 46.100 D_real: 0.514 D_fake: 0.038 
(epoch: 10, iters: 2300, time: 0.041, data: 0.002) G_GAN: 2.817 G_L1: 35.785 D_real: 0.008 D_fake: 0.169 
(epoch: 10, iters: 2400, time: 0.092, data: 0.002) G_GAN: 3.772 G_L1: 51.054 D_real: 0.142 D_fake: 0.035 
saving the model at the end of epoch 10, iters 24000
End of epoch 10 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 11, iters: 100, time: 0.043, data: 0.151) G_GAN: 3.333 G_L1: 43.226 D_real: 0.002 D_fake: 0.099 
(epoch: 11, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.840 G_L1: 44.366 D_real: 0.226 D_fake: 0.042 
(epoch: 11, iters: 300, time: 0.039, data: 0.001) G_GAN: 0.486 G_L1: 44.503 D_real: 1.596 D_fake: 0.269 
(epoch: 11, iters: 400, time: 0.109, data: 0.001) G_GAN: 3.355 G_L1: 52.535 D_real: 0.219 D_fake: 0.058 
(epoch: 11, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.319 G_L1: 67.429 D_real: 0.002 D_fake: 0.183 
(epoch: 11, iters: 600, time: 0.040, data: 0.002) G_GAN: 2.433 G_L1: 33.422 D_real: 0.002 D_fake: 0.258 
(epoch: 11, iters: 700, time: 0.046, data: 0.001) G_GAN: 1.804 G_L1: 28.687 D_real: 0.376 D_fake: 0.120 
(epoch: 11, iters: 800, time: 0.044, data: 0.001) G_GAN: 0.853 G_L1: 42.442 D_real: 0.497 D_fake: 0.196 
(epoch: 11, iters: 900, time: 0.045, data: 0.001) G_GAN: 1.779 G_L1: 20.108 D_real: 0.089 D_fake: 1.527 
(epoch: 11, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.495 G_L1: 71.295 D_real: 0.000 D_fake: 0.413 
saving the latest model (epoch 11, total_iters 25000)
(epoch: 11, iters: 1100, time: 0.040, data: 0.001) G_GAN: 2.502 G_L1: 48.138 D_real: 0.032 D_fake: 0.210 
(epoch: 11, iters: 1200, time: 0.042, data: 0.001) G_GAN: 1.270 G_L1: 37.100 D_real: 1.438 D_fake: 0.081 
(epoch: 11, iters: 1300, time: 0.043, data: 0.001) G_GAN: 2.061 G_L1: 33.501 D_real: 0.010 D_fake: 0.525 
(epoch: 11, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.763 G_L1: 33.793 D_real: 0.362 D_fake: 0.078 
(epoch: 11, iters: 1500, time: 0.044, data: 0.001) G_GAN: 1.921 G_L1: 36.616 D_real: 0.102 D_fake: 0.306 
(epoch: 11, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.081 G_L1: 56.109 D_real: 0.049 D_fake: 0.059 
(epoch: 11, iters: 1700, time: 0.047, data: 0.001) G_GAN: 2.045 G_L1: 59.098 D_real: 2.213 D_fake: 0.067 
(epoch: 11, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.308 G_L1: 36.621 D_real: 0.011 D_fake: 0.125 
(epoch: 11, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.191 G_L1: 34.481 D_real: 0.980 D_fake: 0.153 
(epoch: 11, iters: 2000, time: 0.098, data: 0.001) G_GAN: 2.733 G_L1: 45.418 D_real: 0.655 D_fake: 0.052 
(epoch: 11, iters: 2100, time: 0.044, data: 0.001) G_GAN: 2.660 G_L1: 55.794 D_real: 0.000 D_fake: 0.239 
(epoch: 11, iters: 2200, time: 0.041, data: 0.001) G_GAN: 1.814 G_L1: 49.944 D_real: 0.001 D_fake: 0.651 
(epoch: 11, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.765 G_L1: 24.278 D_real: 0.176 D_fake: 1.008 
(epoch: 11, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.166 G_L1: 53.447 D_real: 0.003 D_fake: 0.260 
End of epoch 11 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 12, iters: 100, time: 0.043, data: 0.152) G_GAN: 3.685 G_L1: 42.883 D_real: 0.137 D_fake: 0.028 
(epoch: 12, iters: 200, time: 0.045, data: 0.001) G_GAN: 1.921 G_L1: 41.362 D_real: 0.117 D_fake: 0.266 
(epoch: 12, iters: 300, time: 0.046, data: 0.003) G_GAN: 2.325 G_L1: 49.447 D_real: 0.230 D_fake: 0.220 
(epoch: 12, iters: 400, time: 0.103, data: 0.002) G_GAN: 2.067 G_L1: 39.906 D_real: 1.297 D_fake: 0.033 
(epoch: 12, iters: 500, time: 0.046, data: 0.001) G_GAN: 1.768 G_L1: 34.462 D_real: 0.207 D_fake: 0.291 
(epoch: 12, iters: 600, time: 0.045, data: 0.001) G_GAN: 2.532 G_L1: 45.692 D_real: 0.000 D_fake: 0.262 
(epoch: 12, iters: 700, time: 0.046, data: 0.001) G_GAN: 1.575 G_L1: 40.725 D_real: 0.157 D_fake: 0.216 
(epoch: 12, iters: 800, time: 0.046, data: 0.001) G_GAN: 2.578 G_L1: 40.243 D_real: 0.009 D_fake: 0.142 
(epoch: 12, iters: 900, time: 0.044, data: 0.001) G_GAN: 2.348 G_L1: 38.873 D_real: 0.156 D_fake: 0.159 
(epoch: 12, iters: 1000, time: 0.047, data: 0.001) G_GAN: 2.114 G_L1: 36.643 D_real: 0.163 D_fake: 0.141 
(epoch: 12, iters: 1100, time: 0.040, data: 0.001) G_GAN: 2.392 G_L1: 49.731 D_real: 0.022 D_fake: 0.207 
(epoch: 12, iters: 1200, time: 0.047, data: 0.001) G_GAN: 3.659 G_L1: 35.636 D_real: 0.021 D_fake: 0.038 
(epoch: 12, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.628 G_L1: 30.981 D_real: 0.066 D_fake: 0.234 
(epoch: 12, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.000 G_L1: 43.013 D_real: 0.747 D_fake: 0.193 
(epoch: 12, iters: 1500, time: 0.040, data: 0.001) G_GAN: 2.248 G_L1: 53.727 D_real: 0.000 D_fake: 0.308 
(epoch: 12, iters: 1600, time: 0.101, data: 0.001) G_GAN: 2.727 G_L1: 35.400 D_real: 0.041 D_fake: 0.276 
(epoch: 12, iters: 1700, time: 0.045, data: 0.002) G_GAN: 1.400 G_L1: 74.187 D_real: 0.473 D_fake: 0.912 
(epoch: 12, iters: 1800, time: 0.038, data: 0.002) G_GAN: 2.250 G_L1: 63.329 D_real: 0.000 D_fake: 0.148 
(epoch: 12, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.105 G_L1: 74.512 D_real: 0.000 D_fake: 0.474 
(epoch: 12, iters: 2000, time: 0.043, data: 0.002) G_GAN: 2.926 G_L1: 50.260 D_real: 0.213 D_fake: 0.075 
(epoch: 12, iters: 2100, time: 0.043, data: 0.002) G_GAN: 1.942 G_L1: 40.331 D_real: 0.833 D_fake: 0.101 
(epoch: 12, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.542 G_L1: 29.957 D_real: 0.044 D_fake: 0.230 
(epoch: 12, iters: 2300, time: 0.047, data: 0.001) G_GAN: 1.755 G_L1: 30.509 D_real: 0.137 D_fake: 0.226 
(epoch: 12, iters: 2400, time: 0.041, data: 0.002) G_GAN: 2.177 G_L1: 37.703 D_real: 0.040 D_fake: 0.279 
End of epoch 12 / 200 	 Time Taken: 81 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 13, iters: 100, time: 0.042, data: 0.147) G_GAN: 2.539 G_L1: 48.443 D_real: 0.004 D_fake: 0.137 
(epoch: 13, iters: 200, time: 0.045, data: 0.001) G_GAN: 3.513 G_L1: 40.711 D_real: 0.142 D_fake: 0.050 
(epoch: 13, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.534 G_L1: 72.531 D_real: 0.000 D_fake: 0.751 
(epoch: 13, iters: 400, time: 0.104, data: 0.001) G_GAN: 2.045 G_L1: 53.607 D_real: 0.117 D_fake: 0.165 
(epoch: 13, iters: 500, time: 0.045, data: 0.001) G_GAN: 2.047 G_L1: 22.683 D_real: 0.002 D_fake: 1.961 
(epoch: 13, iters: 600, time: 0.047, data: 0.001) G_GAN: 2.212 G_L1: 40.655 D_real: 0.327 D_fake: 0.106 
(epoch: 13, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.876 G_L1: 42.454 D_real: 0.052 D_fake: 0.112 
(epoch: 13, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.631 G_L1: 27.802 D_real: 0.745 D_fake: 0.118 
(epoch: 13, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.268 G_L1: 35.011 D_real: 0.123 D_fake: 0.150 
(epoch: 13, iters: 1000, time: 0.041, data: 0.001) G_GAN: 1.735 G_L1: 30.459 D_real: 0.155 D_fake: 0.501 
(epoch: 13, iters: 1100, time: 0.047, data: 0.001) G_GAN: 2.335 G_L1: 49.368 D_real: 0.030 D_fake: 0.465 
(epoch: 13, iters: 1200, time: 0.107, data: 0.001) G_GAN: 1.594 G_L1: 35.817 D_real: 0.389 D_fake: 0.178 
saving the latest model (epoch 13, total_iters 30000)
(epoch: 13, iters: 1300, time: 0.042, data: 0.002) G_GAN: 2.653 G_L1: 39.435 D_real: 0.068 D_fake: 1.181 
(epoch: 13, iters: 1400, time: 0.039, data: 0.001) G_GAN: 2.876 G_L1: 35.388 D_real: 0.082 D_fake: 0.118 
(epoch: 13, iters: 1500, time: 0.039, data: 0.001) G_GAN: 2.182 G_L1: 46.249 D_real: 0.662 D_fake: 0.170 
(epoch: 13, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.267 G_L1: 40.863 D_real: 0.000 D_fake: 1.945 
(epoch: 13, iters: 1700, time: 0.046, data: 0.001) G_GAN: 3.424 G_L1: 49.768 D_real: 0.441 D_fake: 0.038 
(epoch: 13, iters: 1800, time: 0.041, data: 0.001) G_GAN: 1.561 G_L1: 30.999 D_real: 1.193 D_fake: 0.132 
(epoch: 13, iters: 1900, time: 0.046, data: 0.001) G_GAN: 2.409 G_L1: 39.235 D_real: 0.024 D_fake: 0.191 
(epoch: 13, iters: 2000, time: 0.045, data: 0.001) G_GAN: 2.148 G_L1: 25.065 D_real: 0.017 D_fake: 0.213 
(epoch: 13, iters: 2100, time: 0.049, data: 0.001) G_GAN: 2.127 G_L1: 40.988 D_real: 0.010 D_fake: 0.772 
(epoch: 13, iters: 2200, time: 0.042, data: 0.002) G_GAN: 2.155 G_L1: 51.306 D_real: 0.028 D_fake: 0.274 
(epoch: 13, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.155 G_L1: 24.403 D_real: 0.107 D_fake: 0.053 
(epoch: 13, iters: 2400, time: 0.038, data: 0.001) G_GAN: 1.993 G_L1: 36.913 D_real: 0.740 D_fake: 0.134 
End of epoch 13 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 14, iters: 100, time: 0.044, data: 0.152) G_GAN: 3.017 G_L1: 37.314 D_real: 0.143 D_fake: 0.067 
(epoch: 14, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.359 G_L1: 26.781 D_real: 0.153 D_fake: 0.696 
(epoch: 14, iters: 300, time: 0.048, data: 0.001) G_GAN: 2.942 G_L1: 39.918 D_real: 0.004 D_fake: 0.134 
(epoch: 14, iters: 400, time: 0.108, data: 0.002) G_GAN: 2.628 G_L1: 29.189 D_real: 0.243 D_fake: 0.138 
(epoch: 14, iters: 500, time: 0.044, data: 0.001) G_GAN: 2.130 G_L1: 43.976 D_real: 0.279 D_fake: 0.153 
(epoch: 14, iters: 600, time: 0.045, data: 0.002) G_GAN: 2.511 G_L1: 65.742 D_real: 0.000 D_fake: 0.191 
(epoch: 14, iters: 700, time: 0.044, data: 0.001) G_GAN: 3.534 G_L1: 41.018 D_real: 0.013 D_fake: 0.049 
(epoch: 14, iters: 800, time: 0.105, data: 0.002) G_GAN: 1.722 G_L1: 35.844 D_real: 0.260 D_fake: 0.551 
(epoch: 14, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.585 G_L1: 38.749 D_real: 0.044 D_fake: 0.197 
(epoch: 14, iters: 1000, time: 0.046, data: 0.001) G_GAN: 3.454 G_L1: 52.159 D_real: 0.066 D_fake: 0.045 
(epoch: 14, iters: 1100, time: 0.043, data: 0.001) G_GAN: 1.648 G_L1: 27.491 D_real: 0.297 D_fake: 0.385 
(epoch: 14, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.123 G_L1: 48.997 D_real: 0.004 D_fake: 0.086 
(epoch: 14, iters: 1300, time: 0.044, data: 0.002) G_GAN: 2.865 G_L1: 58.278 D_real: 0.027 D_fake: 0.267 
(epoch: 14, iters: 1400, time: 0.046, data: 0.002) G_GAN: 0.983 G_L1: 22.431 D_real: 0.552 D_fake: 0.747 
(epoch: 14, iters: 1500, time: 0.039, data: 0.001) G_GAN: 2.033 G_L1: 47.278 D_real: 0.349 D_fake: 0.183 
(epoch: 14, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.735 G_L1: 32.674 D_real: 0.001 D_fake: 0.276 
(epoch: 14, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.266 G_L1: 49.235 D_real: 1.319 D_fake: 0.242 
(epoch: 14, iters: 1800, time: 0.047, data: 0.001) G_GAN: 1.601 G_L1: 36.413 D_real: 0.198 D_fake: 0.175 
(epoch: 14, iters: 1900, time: 0.047, data: 0.001) G_GAN: 1.966 G_L1: 54.749 D_real: 1.267 D_fake: 0.022 
(epoch: 14, iters: 2000, time: 0.046, data: 0.001) G_GAN: 2.800 G_L1: 59.880 D_real: 0.003 D_fake: 0.119 
(epoch: 14, iters: 2100, time: 0.037, data: 0.002) G_GAN: 1.441 G_L1: 58.551 D_real: 1.019 D_fake: 0.237 
(epoch: 14, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.277 G_L1: 50.975 D_real: 0.288 D_fake: 0.065 
(epoch: 14, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.065 G_L1: 41.452 D_real: 0.046 D_fake: 0.215 
(epoch: 14, iters: 2400, time: 0.041, data: 0.002) G_GAN: 2.402 G_L1: 50.371 D_real: 0.001 D_fake: 0.396 
End of epoch 14 / 200 	 Time Taken: 81 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 15, iters: 100, time: 0.045, data: 0.145) G_GAN: 3.667 G_L1: 29.734 D_real: 0.766 D_fake: 0.025 
(epoch: 15, iters: 200, time: 0.046, data: 0.001) G_GAN: 2.298 G_L1: 26.528 D_real: 0.593 D_fake: 0.050 
(epoch: 15, iters: 300, time: 0.041, data: 0.002) G_GAN: 3.580 G_L1: 46.286 D_real: 0.336 D_fake: 0.031 
(epoch: 15, iters: 400, time: 0.111, data: 0.001) G_GAN: 2.638 G_L1: 49.705 D_real: 0.155 D_fake: 0.106 
(epoch: 15, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.647 G_L1: 26.206 D_real: 0.573 D_fake: 0.077 
(epoch: 15, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.162 G_L1: 20.955 D_real: 0.510 D_fake: 1.085 
(epoch: 15, iters: 700, time: 0.041, data: 0.002) G_GAN: 1.142 G_L1: 26.670 D_real: 1.084 D_fake: 0.376 
(epoch: 15, iters: 800, time: 0.044, data: 0.002) G_GAN: 2.607 G_L1: 36.024 D_real: 0.008 D_fake: 0.782 
(epoch: 15, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.971 G_L1: 50.331 D_real: 0.002 D_fake: 0.016 
(epoch: 15, iters: 1000, time: 0.040, data: 0.001) G_GAN: 0.936 G_L1: 20.419 D_real: 1.487 D_fake: 0.481 
(epoch: 15, iters: 1100, time: 0.047, data: 0.001) G_GAN: 2.152 G_L1: 20.736 D_real: 0.267 D_fake: 0.186 
(epoch: 15, iters: 1200, time: 0.045, data: 0.001) G_GAN: 1.131 G_L1: 40.217 D_real: 0.131 D_fake: 0.872 
(epoch: 15, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.473 G_L1: 49.890 D_real: 0.069 D_fake: 0.107 
(epoch: 15, iters: 1400, time: 0.046, data: 0.001) G_GAN: 1.295 G_L1: 44.022 D_real: 0.227 D_fake: 0.229 
saving the latest model (epoch 15, total_iters 35000)
(epoch: 15, iters: 1500, time: 0.041, data: 0.002) G_GAN: 2.253 G_L1: 36.466 D_real: 0.940 D_fake: 0.071 
(epoch: 15, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.852 G_L1: 41.851 D_real: 0.042 D_fake: 0.482 
(epoch: 15, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.412 G_L1: 47.626 D_real: 0.002 D_fake: 0.403 
(epoch: 15, iters: 1800, time: 0.044, data: 0.002) G_GAN: 2.238 G_L1: 35.060 D_real: 0.648 D_fake: 0.092 
(epoch: 15, iters: 1900, time: 0.041, data: 0.002) G_GAN: 2.483 G_L1: 51.656 D_real: 0.002 D_fake: 0.199 
(epoch: 15, iters: 2000, time: 0.045, data: 0.001) G_GAN: 2.213 G_L1: 46.471 D_real: 0.575 D_fake: 0.137 
(epoch: 15, iters: 2100, time: 0.040, data: 0.002) G_GAN: 2.582 G_L1: 35.713 D_real: 0.003 D_fake: 0.239 
(epoch: 15, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.838 G_L1: 40.697 D_real: 0.016 D_fake: 0.568 
(epoch: 15, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.485 G_L1: 38.242 D_real: 0.053 D_fake: 0.161 
(epoch: 15, iters: 2400, time: 0.113, data: 0.001) G_GAN: 2.089 G_L1: 60.959 D_real: 0.011 D_fake: 0.166 
saving the model at the end of epoch 15, iters 36000
End of epoch 15 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 16, iters: 100, time: 0.050, data: 0.157) G_GAN: 3.681 G_L1: 47.324 D_real: 0.004 D_fake: 0.039 
(epoch: 16, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.440 G_L1: 23.589 D_real: 0.026 D_fake: 0.070 
(epoch: 16, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.832 G_L1: 50.110 D_real: 0.000 D_fake: 0.040 
(epoch: 16, iters: 400, time: 0.107, data: 0.002) G_GAN: 2.645 G_L1: 37.612 D_real: 1.778 D_fake: 0.035 
(epoch: 16, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.130 G_L1: 37.294 D_real: 0.015 D_fake: 1.280 
(epoch: 16, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.797 G_L1: 25.737 D_real: 0.090 D_fake: 0.269 
