/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 8, iters: 800, time: 0.041, data: 0.001) G_GAN: 1.907 G_L1: 30.470 D_real: 0.142 D_fake: 0.276 
(epoch: 8, iters: 900, time: 0.041, data: 0.001) G_GAN: 1.879 G_L1: 31.126 D_real: 0.820 D_fake: 0.097 
(epoch: 8, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.968 G_L1: 40.535 D_real: 0.018 D_fake: 0.141 
(epoch: 8, iters: 1100, time: 0.041, data: 0.002) G_GAN: 2.434 G_L1: 37.019 D_real: 0.630 D_fake: 0.042 
(epoch: 8, iters: 1200, time: 0.093, data: 0.001) G_GAN: 2.982 G_L1: 41.734 D_real: 0.006 D_fake: 0.304 
(epoch: 8, iters: 1300, time: 0.040, data: 0.001) G_GAN: 4.028 G_L1: 27.736 D_real: 1.461 D_fake: 0.007 
(epoch: 8, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.032 G_L1: 42.513 D_real: 0.041 D_fake: 0.033 
(epoch: 8, iters: 1500, time: 0.044, data: 0.001) G_GAN: 2.746 G_L1: 34.155 D_real: 0.143 D_fake: 0.079 
(epoch: 8, iters: 1600, time: 0.041, data: 0.001) G_GAN: 0.991 G_L1: 38.335 D_real: 1.939 D_fake: 0.580 
(epoch: 8, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.510 G_L1: 47.257 D_real: 0.145 D_fake: 0.053 
(epoch: 8, iters: 1800, time: 0.045, data: 0.001) G_GAN: 2.181 G_L1: 31.139 D_real: 2.361 D_fake: 0.032 
(epoch: 8, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.223 G_L1: 58.581 D_real: 0.025 D_fake: 0.452 
(epoch: 8, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.315 G_L1: 30.207 D_real: 0.349 D_fake: 0.028 
(epoch: 8, iters: 2100, time: 0.042, data: 0.001) G_GAN: 3.936 G_L1: 40.443 D_real: 0.000 D_fake: 0.025 
(epoch: 8, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.145 G_L1: 26.947 D_real: 0.493 D_fake: 0.105 
(epoch: 8, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.446 G_L1: 45.485 D_real: 0.000 D_fake: 2.082 
(epoch: 8, iters: 2400, time: 0.040, data: 0.002) G_GAN: 4.648 G_L1: 39.456 D_real: 0.000 D_fake: 0.012 
End of epoch 8 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 9, iters: 100, time: 0.041, data: 0.128) G_GAN: 3.755 G_L1: 42.617 D_real: 0.065 D_fake: 0.052 
(epoch: 9, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.394 G_L1: 56.988 D_real: 0.032 D_fake: 0.075 
(epoch: 9, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.471 G_L1: 40.758 D_real: 0.283 D_fake: 0.177 
(epoch: 9, iters: 400, time: 0.096, data: 0.001) G_GAN: 2.756 G_L1: 33.252 D_real: 2.096 D_fake: 0.010 
(epoch: 9, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.713 G_L1: 57.582 D_real: 0.000 D_fake: 0.183 
(epoch: 9, iters: 600, time: 0.039, data: 0.001) G_GAN: 4.087 G_L1: 40.341 D_real: 0.001 D_fake: 0.022 
(epoch: 9, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.367 G_L1: 38.078 D_real: 0.008 D_fake: 0.064 
(epoch: 9, iters: 800, time: 0.100, data: 0.001) G_GAN: 3.750 G_L1: 41.919 D_real: 0.139 D_fake: 0.030 
saving the latest model (epoch 9, total_iters 20000)
(epoch: 9, iters: 900, time: 0.041, data: 0.002) G_GAN: 6.318 G_L1: 68.214 D_real: 0.000 D_fake: 0.003 
(epoch: 9, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.418 G_L1: 32.164 D_real: 1.371 D_fake: 0.037 
(epoch: 9, iters: 1100, time: 0.040, data: 0.002) G_GAN: 2.384 G_L1: 35.757 D_real: 0.205 D_fake: 0.119 
(epoch: 9, iters: 1200, time: 0.040, data: 0.001) G_GAN: 3.341 G_L1: 41.346 D_real: 0.411 D_fake: 0.028 
(epoch: 9, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.807 G_L1: 44.002 D_real: 0.001 D_fake: 0.266 
(epoch: 9, iters: 1400, time: 0.048, data: 0.002) G_GAN: 3.180 G_L1: 41.580 D_real: 0.001 D_fake: 0.120 
(epoch: 9, iters: 1500, time: 0.041, data: 0.002) G_GAN: 2.439 G_L1: 37.477 D_real: 0.008 D_fake: 0.164 
(epoch: 9, iters: 1600, time: 0.042, data: 0.001) G_GAN: 2.033 G_L1: 34.048 D_real: 0.008 D_fake: 0.208 
(epoch: 9, iters: 1700, time: 0.042, data: 0.001) G_GAN: 3.197 G_L1: 46.664 D_real: 0.071 D_fake: 0.073 
(epoch: 9, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.393 G_L1: 41.589 D_real: 0.000 D_fake: 0.170 
(epoch: 9, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.002 G_L1: 35.805 D_real: 0.317 D_fake: 0.058 
(epoch: 9, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.955 G_L1: 29.186 D_real: 0.028 D_fake: 0.096 
(epoch: 9, iters: 2100, time: 0.040, data: 0.002) G_GAN: 1.643 G_L1: 42.866 D_real: 3.166 D_fake: 0.045 
(epoch: 9, iters: 2200, time: 0.046, data: 0.001) G_GAN: 3.391 G_L1: 47.714 D_real: 0.000 D_fake: 0.066 
(epoch: 9, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.556 G_L1: 34.643 D_real: 0.009 D_fake: 0.642 
(epoch: 9, iters: 2400, time: 0.038, data: 0.001) G_GAN: 2.550 G_L1: 28.542 D_real: 0.083 D_fake: 0.250 
End of epoch 9 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 10, iters: 100, time: 0.043, data: 0.120) G_GAN: 2.416 G_L1: 71.071 D_real: 0.000 D_fake: 0.405 
(epoch: 10, iters: 200, time: 0.042, data: 0.002) G_GAN: 2.815 G_L1: 36.469 D_real: 0.000 D_fake: 0.128 
(epoch: 10, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.235 G_L1: 61.190 D_real: 0.005 D_fake: 0.045 
(epoch: 10, iters: 400, time: 0.097, data: 0.001) G_GAN: 2.403 G_L1: 44.201 D_real: 0.011 D_fake: 0.270 
(epoch: 10, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.780 G_L1: 58.654 D_real: 0.000 D_fake: 2.439 
(epoch: 10, iters: 600, time: 0.040, data: 0.001) G_GAN: 3.471 G_L1: 41.198 D_real: 0.023 D_fake: 0.077 
(epoch: 10, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.284 G_L1: 55.157 D_real: 0.004 D_fake: 0.408 
(epoch: 10, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.209 G_L1: 42.704 D_real: 0.000 D_fake: 0.081 
(epoch: 10, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.037 G_L1: 44.749 D_real: 0.000 D_fake: 0.150 
(epoch: 10, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.309 G_L1: 45.571 D_real: 0.002 D_fake: 0.084 
(epoch: 10, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.447 G_L1: 43.735 D_real: 0.053 D_fake: 0.203 
(epoch: 10, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.863 G_L1: 28.916 D_real: 0.560 D_fake: 0.029 
(epoch: 10, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.290 G_L1: 40.360 D_real: 0.002 D_fake: 0.073 
(epoch: 10, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.376 G_L1: 47.288 D_real: 0.002 D_fake: 0.138 
(epoch: 10, iters: 1500, time: 0.042, data: 0.001) G_GAN: 4.335 G_L1: 47.539 D_real: 0.083 D_fake: 0.023 
(epoch: 10, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.812 G_L1: 52.423 D_real: 0.000 D_fake: 0.195 
(epoch: 10, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.728 G_L1: 30.425 D_real: 0.039 D_fake: 0.126 
(epoch: 10, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.213 G_L1: 34.953 D_real: 0.000 D_fake: 0.014 
(epoch: 10, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.760 G_L1: 39.225 D_real: 0.027 D_fake: 0.031 
(epoch: 10, iters: 2000, time: 0.042, data: 0.001) G_GAN: 4.545 G_L1: 37.043 D_real: 0.028 D_fake: 0.018 
(epoch: 10, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.123 G_L1: 61.093 D_real: 0.000 D_fake: 0.099 
(epoch: 10, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.435 G_L1: 39.372 D_real: 0.013 D_fake: 0.109 
(epoch: 10, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.420 G_L1: 34.501 D_real: 1.836 D_fake: 0.120 
(epoch: 10, iters: 2400, time: 0.102, data: 0.001) G_GAN: 5.215 G_L1: 48.654 D_real: 1.184 D_fake: 0.003 
saving the model at the end of epoch 10, iters 24000
End of epoch 10 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 11, iters: 100, time: 0.041, data: 0.127) G_GAN: 2.771 G_L1: 46.450 D_real: 0.004 D_fake: 0.112 
(epoch: 11, iters: 200, time: 0.043, data: 0.002) G_GAN: 2.765 G_L1: 52.868 D_real: 0.000 D_fake: 0.157 
(epoch: 11, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.106 G_L1: 40.527 D_real: 0.134 D_fake: 0.082 
(epoch: 11, iters: 400, time: 0.101, data: 0.002) G_GAN: 4.628 G_L1: 36.360 D_real: 0.009 D_fake: 0.013 
(epoch: 11, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.294 G_L1: 28.386 D_real: 0.221 D_fake: 0.337 
(epoch: 11, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.322 G_L1: 36.204 D_real: 0.009 D_fake: 0.109 
(epoch: 11, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.509 G_L1: 36.279 D_real: 0.013 D_fake: 0.144 
(epoch: 11, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.310 G_L1: 43.884 D_real: 0.003 D_fake: 0.074 
(epoch: 11, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.201 G_L1: 28.150 D_real: 0.802 D_fake: 0.017 
(epoch: 11, iters: 1000, time: 0.040, data: 0.001) G_GAN: 1.220 G_L1: 51.020 D_real: 0.797 D_fake: 0.123 
saving the latest model (epoch 11, total_iters 25000)
(epoch: 11, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.194 G_L1: 38.757 D_real: 0.250 D_fake: 0.126 
(epoch: 11, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.199 G_L1: 45.276 D_real: 0.096 D_fake: 0.065 
(epoch: 11, iters: 1300, time: 0.041, data: 0.001) G_GAN: 4.479 G_L1: 48.383 D_real: 0.000 D_fake: 0.010 
(epoch: 11, iters: 1400, time: 0.039, data: 0.001) G_GAN: 2.411 G_L1: 43.775 D_real: 0.629 D_fake: 0.049 
(epoch: 11, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.148 G_L1: 25.358 D_real: 2.246 D_fake: 0.093 
(epoch: 11, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.958 G_L1: 44.690 D_real: 0.032 D_fake: 0.035 
(epoch: 11, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.937 G_L1: 43.746 D_real: 0.025 D_fake: 0.120 
(epoch: 11, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.144 G_L1: 26.993 D_real: 0.828 D_fake: 0.044 
(epoch: 11, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.811 G_L1: 44.568 D_real: 0.003 D_fake: 0.058 
(epoch: 11, iters: 2000, time: 0.103, data: 0.001) G_GAN: 2.767 G_L1: 45.862 D_real: 0.037 D_fake: 0.147 
(epoch: 11, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.407 G_L1: 38.711 D_real: 0.019 D_fake: 0.018 
(epoch: 11, iters: 2200, time: 0.042, data: 0.001) G_GAN: 4.342 G_L1: 48.874 D_real: 0.002 D_fake: 0.020 
(epoch: 11, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.013 G_L1: 36.108 D_real: 0.022 D_fake: 0.094 
(epoch: 11, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.177 G_L1: 32.295 D_real: 0.022 D_fake: 0.430 
End of epoch 11 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 12, iters: 100, time: 0.039, data: 0.132) G_GAN: 2.406 G_L1: 32.522 D_real: 0.069 D_fake: 0.301 
(epoch: 12, iters: 200, time: 0.040, data: 0.002) G_GAN: 3.456 G_L1: 43.926 D_real: 0.007 D_fake: 0.061 
(epoch: 12, iters: 300, time: 0.037, data: 0.001) G_GAN: 4.787 G_L1: 54.430 D_real: 0.000 D_fake: 0.014 
(epoch: 12, iters: 400, time: 0.110, data: 0.001) G_GAN: 3.802 G_L1: 27.940 D_real: 0.284 D_fake: 0.034 
(epoch: 12, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.719 G_L1: 55.829 D_real: 0.050 D_fake: 0.207 
(epoch: 12, iters: 600, time: 0.046, data: 0.001) G_GAN: 3.871 G_L1: 32.837 D_real: 0.014 D_fake: 0.042 
(epoch: 12, iters: 700, time: 0.042, data: 0.001) G_GAN: 0.806 G_L1: 25.647 D_real: 1.463 D_fake: 0.168 
(epoch: 12, iters: 800, time: 0.040, data: 0.001) G_GAN: 1.482 G_L1: 33.122 D_real: 0.010 D_fake: 0.568 
(epoch: 12, iters: 900, time: 0.040, data: 0.001) G_GAN: 2.607 G_L1: 26.668 D_real: 0.040 D_fake: 0.698 
(epoch: 12, iters: 1000, time: 0.040, data: 0.001) G_GAN: 3.290 G_L1: 36.236 D_real: 3.148 D_fake: 0.007 
(epoch: 12, iters: 1100, time: 0.041, data: 0.001) G_GAN: 1.872 G_L1: 42.950 D_real: 0.040 D_fake: 0.279 
(epoch: 12, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.439 G_L1: 33.824 D_real: 0.007 D_fake: 1.133 
(epoch: 12, iters: 1300, time: 0.043, data: 0.002) G_GAN: 0.749 G_L1: 34.679 D_real: 2.376 D_fake: 0.247 
(epoch: 12, iters: 1400, time: 0.041, data: 0.002) G_GAN: 2.418 G_L1: 37.381 D_real: 0.003 D_fake: 0.295 
(epoch: 12, iters: 1500, time: 0.046, data: 0.001) G_GAN: 2.991 G_L1: 36.547 D_real: 3.587 D_fake: 0.021 
(epoch: 12, iters: 1600, time: 0.108, data: 0.001) G_GAN: 4.685 G_L1: 39.886 D_real: 0.002 D_fake: 0.012 
(epoch: 12, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.507 G_L1: 43.135 D_real: 0.000 D_fake: 0.044 
(epoch: 12, iters: 1800, time: 0.040, data: 0.001) G_GAN: 4.499 G_L1: 59.146 D_real: 0.000 D_fake: 0.022 
(epoch: 12, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.790 G_L1: 25.599 D_real: 0.008 D_fake: 0.796 
(epoch: 12, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.368 G_L1: 43.933 D_real: 0.040 D_fake: 0.047 
(epoch: 12, iters: 2100, time: 0.042, data: 0.001) G_GAN: 5.487 G_L1: 49.729 D_real: 0.021 D_fake: 0.007 
(epoch: 12, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.056 G_L1: 45.865 D_real: 0.163 D_fake: 0.131 
(epoch: 12, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.002 G_L1: 49.673 D_real: 0.042 D_fake: 0.068 
(epoch: 12, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.398 G_L1: 53.426 D_real: 0.000 D_fake: 0.082 
End of epoch 12 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 13, iters: 100, time: 0.045, data: 0.126) G_GAN: 2.413 G_L1: 48.682 D_real: 0.292 D_fake: 0.190 
(epoch: 13, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.733 G_L1: 45.867 D_real: 0.000 D_fake: 0.143 
(epoch: 13, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.051 G_L1: 42.320 D_real: 0.000 D_fake: 1.115 
(epoch: 13, iters: 400, time: 0.106, data: 0.001) G_GAN: 2.805 G_L1: 40.282 D_real: 0.331 D_fake: 0.063 
(epoch: 13, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.862 G_L1: 31.047 D_real: 0.001 D_fake: 1.017 
(epoch: 13, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.136 G_L1: 28.743 D_real: 2.423 D_fake: 0.008 
(epoch: 13, iters: 700, time: 0.042, data: 0.001) G_GAN: 0.886 G_L1: 22.370 D_real: 2.129 D_fake: 0.128 
(epoch: 13, iters: 800, time: 0.042, data: 0.001) G_GAN: 4.089 G_L1: 26.549 D_real: 0.081 D_fake: 0.022 
(epoch: 13, iters: 900, time: 0.046, data: 0.001) G_GAN: 2.728 G_L1: 26.928 D_real: 0.112 D_fake: 0.095 
(epoch: 13, iters: 1000, time: 0.038, data: 0.001) G_GAN: 2.120 G_L1: 50.321 D_real: 0.481 D_fake: 0.122 
(epoch: 13, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.928 G_L1: 49.421 D_real: 0.000 D_fake: 0.027 
(epoch: 13, iters: 1200, time: 0.104, data: 0.001) G_GAN: 1.650 G_L1: 44.134 D_real: 0.002 D_fake: 0.319 
saving the latest model (epoch 13, total_iters 30000)
(epoch: 13, iters: 1300, time: 0.041, data: 0.002) G_GAN: 3.332 G_L1: 30.621 D_real: 0.159 D_fake: 0.039 
(epoch: 13, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.880 G_L1: 32.635 D_real: 0.863 D_fake: 0.133 
(epoch: 13, iters: 1500, time: 0.040, data: 0.001) G_GAN: 2.113 G_L1: 57.496 D_real: 0.068 D_fake: 0.146 
(epoch: 13, iters: 1600, time: 0.041, data: 0.002) G_GAN: 3.018 G_L1: 32.483 D_real: 0.037 D_fake: 0.074 
(epoch: 13, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.353 G_L1: 45.850 D_real: 0.011 D_fake: 0.074 
(epoch: 13, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.565 G_L1: 35.445 D_real: 0.416 D_fake: 0.078 
(epoch: 13, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.436 G_L1: 24.130 D_real: 0.045 D_fake: 0.570 
(epoch: 13, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.702 G_L1: 39.820 D_real: 0.000 D_fake: 0.198 
(epoch: 13, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.964 G_L1: 33.059 D_real: 0.174 D_fake: 0.227 
(epoch: 13, iters: 2200, time: 0.041, data: 0.001) G_GAN: 1.483 G_L1: 41.057 D_real: 0.039 D_fake: 1.935 
(epoch: 13, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.595 G_L1: 33.981 D_real: 0.777 D_fake: 0.128 
(epoch: 13, iters: 2400, time: 0.042, data: 0.001) G_GAN: 2.802 G_L1: 33.392 D_real: 0.006 D_fake: 0.051 
End of epoch 13 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 14, iters: 100, time: 0.041, data: 0.134) G_GAN: 3.020 G_L1: 34.531 D_real: 0.114 D_fake: 0.073 
(epoch: 14, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.174 G_L1: 35.749 D_real: 0.156 D_fake: 0.032 
(epoch: 14, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.307 G_L1: 45.124 D_real: 0.028 D_fake: 0.074 
(epoch: 14, iters: 400, time: 0.110, data: 0.001) G_GAN: 1.672 G_L1: 32.492 D_real: 1.554 D_fake: 0.101 
(epoch: 14, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.045 G_L1: 33.494 D_real: 0.302 D_fake: 0.147 
(epoch: 14, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.397 G_L1: 32.433 D_real: 0.009 D_fake: 0.082 
(epoch: 14, iters: 700, time: 0.040, data: 0.001) G_GAN: 4.247 G_L1: 30.768 D_real: 0.093 D_fake: 0.020 
(epoch: 14, iters: 800, time: 0.117, data: 0.001) G_GAN: 2.217 G_L1: 43.084 D_real: 0.008 D_fake: 0.256 
(epoch: 14, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.463 G_L1: 56.643 D_real: 0.000 D_fake: 0.025 
(epoch: 14, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.957 G_L1: 32.129 D_real: 0.110 D_fake: 0.262 
(epoch: 14, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.005 G_L1: 32.608 D_real: 1.287 D_fake: 0.091 
(epoch: 14, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.155 G_L1: 36.143 D_real: 0.000 D_fake: 0.216 
(epoch: 14, iters: 1300, time: 0.041, data: 0.002) G_GAN: 2.192 G_L1: 51.970 D_real: 0.058 D_fake: 0.644 
(epoch: 14, iters: 1400, time: 0.044, data: 0.001) G_GAN: 3.533 G_L1: 43.600 D_real: 0.004 D_fake: 0.051 
(epoch: 14, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.000 G_L1: 35.405 D_real: 0.000 D_fake: 0.066 
(epoch: 14, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.561 G_L1: 41.719 D_real: 0.271 D_fake: 0.461 
(epoch: 14, iters: 1700, time: 0.041, data: 0.002) G_GAN: 2.891 G_L1: 37.124 D_real: 0.123 D_fake: 0.580 
(epoch: 14, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.141 G_L1: 40.603 D_real: 0.085 D_fake: 0.090 
(epoch: 14, iters: 1900, time: 0.040, data: 0.001) G_GAN: 3.018 G_L1: 30.005 D_real: 0.738 D_fake: 0.015 
(epoch: 14, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.964 G_L1: 45.123 D_real: 0.000 D_fake: 0.203 
(epoch: 14, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.862 G_L1: 44.736 D_real: 0.001 D_fake: 0.017 
(epoch: 14, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.655 G_L1: 48.086 D_real: 0.000 D_fake: 0.233 
(epoch: 14, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.573 G_L1: 40.442 D_real: 0.003 D_fake: 0.195 
(epoch: 14, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.407 G_L1: 34.345 D_real: 0.002 D_fake: 0.474 
End of epoch 14 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 15, iters: 100, time: 0.041, data: 0.128) G_GAN: 2.710 G_L1: 33.936 D_real: 0.000 D_fake: 0.206 
(epoch: 15, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.535 G_L1: 38.708 D_real: 0.012 D_fake: 0.064 
(epoch: 15, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.567 G_L1: 38.493 D_real: 0.002 D_fake: 0.015 
(epoch: 15, iters: 400, time: 0.109, data: 0.001) G_GAN: 4.376 G_L1: 32.386 D_real: 0.010 D_fake: 0.020 
(epoch: 15, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.073 G_L1: 53.335 D_real: 0.001 D_fake: 0.123 
(epoch: 15, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.757 G_L1: 48.382 D_real: 0.000 D_fake: 0.281 
(epoch: 15, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.271 G_L1: 40.871 D_real: 0.025 D_fake: 0.050 
(epoch: 15, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.375 G_L1: 35.985 D_real: 0.009 D_fake: 0.025 
(epoch: 15, iters: 900, time: 0.040, data: 0.001) G_GAN: 1.095 G_L1: 25.132 D_real: 1.412 D_fake: 0.097 
(epoch: 15, iters: 1000, time: 0.038, data: 0.001) G_GAN: 2.961 G_L1: 36.881 D_real: 0.151 D_fake: 0.098 
(epoch: 15, iters: 1100, time: 0.046, data: 0.001) G_GAN: 3.086 G_L1: 41.238 D_real: 0.419 D_fake: 0.043 
(epoch: 15, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.393 G_L1: 30.412 D_real: 0.066 D_fake: 0.077 
(epoch: 15, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.610 G_L1: 31.760 D_real: 0.002 D_fake: 0.130 
(epoch: 15, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.995 G_L1: 35.355 D_real: 0.000 D_fake: 0.058 
saving the latest model (epoch 15, total_iters 35000)
(epoch: 15, iters: 1500, time: 0.038, data: 0.001) G_GAN: 2.261 G_L1: 45.632 D_real: 0.048 D_fake: 0.544 
(epoch: 15, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.202 G_L1: 58.040 D_real: 0.000 D_fake: 0.077 
(epoch: 15, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.227 G_L1: 34.335 D_real: 0.132 D_fake: 0.019 
(epoch: 15, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.194 G_L1: 52.402 D_real: 0.040 D_fake: 0.379 
(epoch: 15, iters: 1900, time: 0.041, data: 0.002) G_GAN: 3.867 G_L1: 43.001 D_real: 0.001 D_fake: 0.045 
(epoch: 15, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.679 G_L1: 35.024 D_real: 0.032 D_fake: 0.036 
(epoch: 15, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.240 G_L1: 39.128 D_real: 0.000 D_fake: 0.599 
(epoch: 15, iters: 2200, time: 0.041, data: 0.001) G_GAN: 5.645 G_L1: 33.142 D_real: 0.172 D_fake: 0.007 
(epoch: 15, iters: 2300, time: 0.043, data: 0.001) G_GAN: 1.394 G_L1: 38.981 D_real: 0.000 D_fake: 0.311 
(epoch: 15, iters: 2400, time: 0.112, data: 0.001) G_GAN: 2.789 G_L1: 42.763 D_real: 0.001 D_fake: 0.145 
saving the model at the end of epoch 15, iters 36000
End of epoch 15 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 16, iters: 100, time: 0.040, data: 0.134) G_GAN: 2.779 G_L1: 64.166 D_real: 0.000 D_fake: 0.090 
(epoch: 16, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.597 G_L1: 47.120 D_real: 0.020 D_fake: 0.489 
(epoch: 16, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.450 G_L1: 34.734 D_real: 1.288 D_fake: 0.167 
(epoch: 16, iters: 400, time: 0.108, data: 0.001) G_GAN: 2.256 G_L1: 30.197 D_real: 0.097 D_fake: 0.189 
(epoch: 16, iters: 500, time: 0.040, data: 0.001) G_GAN: 1.950 G_L1: 29.026 D_real: 0.179 D_fake: 0.161 
(epoch: 16, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.846 G_L1: 40.663 D_real: 0.063 D_fake: 1.392 
