/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 8, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.701 G_L1: 18.538 D_real: 0.035 D_fake: 0.665 
(epoch: 8, iters: 900, time: 0.040, data: 0.001) G_GAN: 1.409 G_L1: 28.983 D_real: 0.175 D_fake: 0.617 
(epoch: 8, iters: 1000, time: 0.040, data: 0.001) G_GAN: 2.935 G_L1: 39.782 D_real: 0.086 D_fake: 0.076 
(epoch: 8, iters: 1100, time: 0.039, data: 0.001) G_GAN: 2.959 G_L1: 22.516 D_real: 0.324 D_fake: 0.049 
(epoch: 8, iters: 1200, time: 0.098, data: 0.001) G_GAN: 1.821 G_L1: 22.487 D_real: 0.048 D_fake: 0.213 
(epoch: 8, iters: 1300, time: 0.039, data: 0.001) G_GAN: 4.179 G_L1: 22.076 D_real: 2.477 D_fake: 0.006 
(epoch: 8, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.607 G_L1: 25.137 D_real: 0.011 D_fake: 0.151 
(epoch: 8, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.239 G_L1: 25.438 D_real: 0.001 D_fake: 0.260 
(epoch: 8, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.533 G_L1: 28.791 D_real: 0.001 D_fake: 0.037 
(epoch: 8, iters: 1700, time: 0.040, data: 0.001) G_GAN: 1.882 G_L1: 29.876 D_real: 0.882 D_fake: 0.109 
(epoch: 8, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.824 G_L1: 29.777 D_real: 0.017 D_fake: 0.092 
(epoch: 8, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.015 G_L1: 36.758 D_real: 0.000 D_fake: 2.256 
(epoch: 8, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.337 G_L1: 22.089 D_real: 0.000 D_fake: 0.268 
(epoch: 8, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.707 G_L1: 42.780 D_real: 0.000 D_fake: 0.035 
(epoch: 8, iters: 2200, time: 0.040, data: 0.001) G_GAN: 1.911 G_L1: 37.783 D_real: 0.005 D_fake: 0.279 
(epoch: 8, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.527 G_L1: 16.846 D_real: 0.759 D_fake: 0.063 
(epoch: 8, iters: 2400, time: 0.045, data: 0.001) G_GAN: 1.878 G_L1: 33.032 D_real: 0.001 D_fake: 0.622 
End of epoch 8 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 9, iters: 100, time: 0.041, data: 0.111) G_GAN: 2.072 G_L1: 15.896 D_real: 0.137 D_fake: 0.176 
(epoch: 9, iters: 200, time: 0.042, data: 0.001) G_GAN: 1.950 G_L1: 28.685 D_real: 0.001 D_fake: 0.180 
(epoch: 9, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.801 G_L1: 26.599 D_real: 0.511 D_fake: 0.159 
(epoch: 9, iters: 400, time: 0.103, data: 0.001) G_GAN: 1.412 G_L1: 16.338 D_real: 0.849 D_fake: 0.233 
(epoch: 9, iters: 500, time: 0.046, data: 0.001) G_GAN: 3.775 G_L1: 21.319 D_real: 3.598 D_fake: 0.012 
(epoch: 9, iters: 600, time: 0.041, data: 0.002) G_GAN: 2.301 G_L1: 22.267 D_real: 0.575 D_fake: 0.146 
(epoch: 9, iters: 700, time: 0.045, data: 0.001) G_GAN: 3.290 G_L1: 20.524 D_real: 0.036 D_fake: 0.058 
(epoch: 9, iters: 800, time: 0.104, data: 0.001) G_GAN: 2.211 G_L1: 25.304 D_real: 0.122 D_fake: 0.124 
saving the latest model (epoch 9, total_iters 20000)
(epoch: 9, iters: 900, time: 0.037, data: 0.001) G_GAN: 1.420 G_L1: 23.407 D_real: 0.002 D_fake: 1.355 
(epoch: 9, iters: 1000, time: 0.041, data: 0.001) G_GAN: 1.635 G_L1: 21.789 D_real: 0.007 D_fake: 0.575 
(epoch: 9, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.452 G_L1: 26.863 D_real: 0.146 D_fake: 0.132 
(epoch: 9, iters: 1200, time: 0.041, data: 0.001) G_GAN: 1.343 G_L1: 21.959 D_real: 2.179 D_fake: 0.140 
(epoch: 9, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.517 G_L1: 27.378 D_real: 0.323 D_fake: 0.139 
(epoch: 9, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.699 G_L1: 33.403 D_real: 1.504 D_fake: 0.040 
(epoch: 9, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.164 G_L1: 18.394 D_real: 2.197 D_fake: 0.246 
(epoch: 9, iters: 1600, time: 0.039, data: 0.001) G_GAN: 1.621 G_L1: 20.373 D_real: 1.180 D_fake: 0.180 
(epoch: 9, iters: 1700, time: 0.044, data: 0.001) G_GAN: 1.001 G_L1: 24.750 D_real: 0.875 D_fake: 0.208 
(epoch: 9, iters: 1800, time: 0.038, data: 0.001) G_GAN: 1.408 G_L1: 20.137 D_real: 0.785 D_fake: 0.634 
(epoch: 9, iters: 1900, time: 0.038, data: 0.001) G_GAN: 1.462 G_L1: 28.003 D_real: 0.061 D_fake: 0.681 
(epoch: 9, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.595 G_L1: 19.416 D_real: 0.720 D_fake: 0.155 
(epoch: 9, iters: 2100, time: 0.038, data: 0.001) G_GAN: 1.289 G_L1: 15.984 D_real: 2.092 D_fake: 0.142 
(epoch: 9, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.277 G_L1: 22.697 D_real: 0.002 D_fake: 0.829 
(epoch: 9, iters: 2300, time: 0.037, data: 0.001) G_GAN: 2.870 G_L1: 21.843 D_real: 0.338 D_fake: 0.052 
(epoch: 9, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.007 G_L1: 18.052 D_real: 1.346 D_fake: 0.248 
End of epoch 9 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 10, iters: 100, time: 0.046, data: 0.090) G_GAN: 1.766 G_L1: 17.363 D_real: 0.026 D_fake: 0.439 
(epoch: 10, iters: 200, time: 0.039, data: 0.001) G_GAN: 2.058 G_L1: 23.357 D_real: 0.110 D_fake: 0.391 
(epoch: 10, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.753 G_L1: 15.352 D_real: 0.212 D_fake: 0.075 
(epoch: 10, iters: 400, time: 0.106, data: 0.001) G_GAN: 1.864 G_L1: 22.991 D_real: 1.116 D_fake: 0.057 
(epoch: 10, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.078 G_L1: 39.631 D_real: 0.000 D_fake: 0.304 
(epoch: 10, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.305 G_L1: 31.119 D_real: 0.012 D_fake: 0.202 
(epoch: 10, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.211 G_L1: 31.563 D_real: 0.008 D_fake: 0.159 
(epoch: 10, iters: 800, time: 0.040, data: 0.001) G_GAN: 1.168 G_L1: 25.423 D_real: 1.960 D_fake: 0.228 
(epoch: 10, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.407 G_L1: 21.407 D_real: 0.019 D_fake: 0.251 
(epoch: 10, iters: 1000, time: 0.043, data: 0.002) G_GAN: 1.212 G_L1: 19.789 D_real: 1.044 D_fake: 0.285 
(epoch: 10, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.088 G_L1: 37.145 D_real: 0.033 D_fake: 0.335 
(epoch: 10, iters: 1200, time: 0.040, data: 0.001) G_GAN: 1.888 G_L1: 21.035 D_real: 0.166 D_fake: 0.214 
(epoch: 10, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.131 G_L1: 24.690 D_real: 0.673 D_fake: 0.058 
(epoch: 10, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.369 G_L1: 15.472 D_real: 1.332 D_fake: 0.083 
(epoch: 10, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.405 G_L1: 23.691 D_real: 0.250 D_fake: 0.361 
(epoch: 10, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.006 G_L1: 21.257 D_real: 0.188 D_fake: 0.247 
(epoch: 10, iters: 1700, time: 0.040, data: 0.001) G_GAN: 1.182 G_L1: 12.380 D_real: 0.568 D_fake: 0.386 
(epoch: 10, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.141 G_L1: 29.278 D_real: 0.000 D_fake: 0.063 
(epoch: 10, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.273 G_L1: 17.592 D_real: 0.100 D_fake: 0.150 
(epoch: 10, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.909 G_L1: 26.423 D_real: 0.151 D_fake: 0.303 
(epoch: 10, iters: 2100, time: 0.045, data: 0.002) G_GAN: 1.139 G_L1: 16.528 D_real: 1.673 D_fake: 0.323 
(epoch: 10, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.468 G_L1: 16.579 D_real: 0.220 D_fake: 0.114 
(epoch: 10, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.356 G_L1: 29.971 D_real: 0.010 D_fake: 0.183 
(epoch: 10, iters: 2400, time: 0.101, data: 0.001) G_GAN: 1.644 G_L1: 21.969 D_real: 1.597 D_fake: 0.179 
saving the model at the end of epoch 10, iters 24000
End of epoch 10 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 11, iters: 100, time: 0.039, data: 0.108) G_GAN: 1.650 G_L1: 32.414 D_real: 0.003 D_fake: 0.463 
(epoch: 11, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.129 G_L1: 30.875 D_real: 0.000 D_fake: 0.440 
(epoch: 11, iters: 300, time: 0.044, data: 0.001) G_GAN: 1.838 G_L1: 30.626 D_real: 0.306 D_fake: 0.618 
(epoch: 11, iters: 400, time: 0.108, data: 0.001) G_GAN: 2.423 G_L1: 25.293 D_real: 0.048 D_fake: 0.143 
(epoch: 11, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.287 G_L1: 28.962 D_real: 0.055 D_fake: 0.349 
(epoch: 11, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.515 G_L1: 21.507 D_real: 0.350 D_fake: 0.127 
(epoch: 11, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.318 G_L1: 15.809 D_real: 0.044 D_fake: 0.276 
(epoch: 11, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.292 G_L1: 12.714 D_real: 0.095 D_fake: 0.224 
(epoch: 11, iters: 900, time: 0.041, data: 0.002) G_GAN: 1.891 G_L1: 29.689 D_real: 0.048 D_fake: 1.143 
(epoch: 11, iters: 1000, time: 0.041, data: 0.001) G_GAN: 1.177 G_L1: 17.547 D_real: 0.279 D_fake: 0.689 
saving the latest model (epoch 11, total_iters 25000)
(epoch: 11, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.081 G_L1: 16.995 D_real: 0.008 D_fake: 0.144 
(epoch: 11, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.375 G_L1: 14.987 D_real: 0.997 D_fake: 0.065 
(epoch: 11, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.092 G_L1: 26.675 D_real: 0.076 D_fake: 0.159 
(epoch: 11, iters: 1400, time: 0.037, data: 0.001) G_GAN: 2.155 G_L1: 24.819 D_real: 0.000 D_fake: 0.267 
(epoch: 11, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.467 G_L1: 22.795 D_real: 0.056 D_fake: 0.182 
(epoch: 11, iters: 1600, time: 0.040, data: 0.001) G_GAN: 2.530 G_L1: 26.038 D_real: 0.825 D_fake: 0.056 
(epoch: 11, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.667 G_L1: 33.794 D_real: 0.002 D_fake: 0.183 
(epoch: 11, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.915 G_L1: 20.930 D_real: 0.036 D_fake: 0.148 
(epoch: 11, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.051 G_L1: 26.412 D_real: 0.248 D_fake: 0.250 
(epoch: 11, iters: 2000, time: 0.105, data: 0.001) G_GAN: 1.597 G_L1: 30.629 D_real: 0.238 D_fake: 0.316 
(epoch: 11, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.902 G_L1: 22.776 D_real: 0.077 D_fake: 0.357 
(epoch: 11, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.044 G_L1: 38.607 D_real: 0.001 D_fake: 0.156 
(epoch: 11, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.428 G_L1: 24.819 D_real: 0.024 D_fake: 0.133 
(epoch: 11, iters: 2400, time: 0.042, data: 0.001) G_GAN: 1.852 G_L1: 31.475 D_real: 0.001 D_fake: 0.282 
End of epoch 11 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 12, iters: 100, time: 0.040, data: 0.106) G_GAN: 3.271 G_L1: 10.579 D_real: 0.950 D_fake: 1.462 
(epoch: 12, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.230 G_L1: 26.843 D_real: 0.000 D_fake: 0.229 
(epoch: 12, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.118 G_L1: 24.993 D_real: 0.001 D_fake: 0.060 
(epoch: 12, iters: 400, time: 0.107, data: 0.001) G_GAN: 2.890 G_L1: 19.621 D_real: 0.025 D_fake: 0.121 
(epoch: 12, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.916 G_L1: 21.623 D_real: 0.003 D_fake: 0.378 
(epoch: 12, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.816 G_L1: 26.813 D_real: 0.018 D_fake: 0.035 
(epoch: 12, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.826 G_L1: 27.883 D_real: 0.000 D_fake: 0.383 
(epoch: 12, iters: 800, time: 0.037, data: 0.001) G_GAN: 2.793 G_L1: 25.456 D_real: 0.027 D_fake: 0.094 
(epoch: 12, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.043 G_L1: 28.754 D_real: 0.001 D_fake: 0.241 
(epoch: 12, iters: 1000, time: 0.038, data: 0.001) G_GAN: 1.436 G_L1: 23.361 D_real: 0.010 D_fake: 0.422 
(epoch: 12, iters: 1100, time: 0.040, data: 0.002) G_GAN: 2.144 G_L1: 22.143 D_real: 0.003 D_fake: 0.249 
(epoch: 12, iters: 1200, time: 0.039, data: 0.001) G_GAN: 3.059 G_L1: 25.316 D_real: 0.000 D_fake: 0.060 
(epoch: 12, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.416 G_L1: 39.462 D_real: 0.000 D_fake: 0.082 
(epoch: 12, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.283 G_L1: 26.319 D_real: 0.059 D_fake: 0.105 
(epoch: 12, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.474 G_L1: 25.822 D_real: 0.000 D_fake: 0.049 
(epoch: 12, iters: 1600, time: 0.105, data: 0.001) G_GAN: 1.868 G_L1: 33.907 D_real: 0.207 D_fake: 0.269 
(epoch: 12, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.119 G_L1: 20.089 D_real: 0.093 D_fake: 0.082 
(epoch: 12, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.414 G_L1: 28.290 D_real: 0.008 D_fake: 0.317 
(epoch: 12, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.753 G_L1: 32.856 D_real: 0.074 D_fake: 0.253 
(epoch: 12, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.003 G_L1: 21.518 D_real: 0.489 D_fake: 0.500 
(epoch: 12, iters: 2100, time: 0.041, data: 0.002) G_GAN: 2.957 G_L1: 23.878 D_real: 0.001 D_fake: 0.101 
(epoch: 12, iters: 2200, time: 0.046, data: 0.001) G_GAN: 2.629 G_L1: 32.326 D_real: 0.010 D_fake: 0.171 
(epoch: 12, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.214 G_L1: 16.985 D_real: 1.861 D_fake: 0.043 
(epoch: 12, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.076 G_L1: 15.988 D_real: 0.002 D_fake: 0.579 
End of epoch 12 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 13, iters: 100, time: 0.039, data: 0.096) G_GAN: 3.983 G_L1: 31.589 D_real: 0.029 D_fake: 0.024 
(epoch: 13, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.861 G_L1: 34.473 D_real: 0.026 D_fake: 0.288 
(epoch: 13, iters: 300, time: 0.040, data: 0.001) G_GAN: 1.404 G_L1: 18.977 D_real: 1.605 D_fake: 0.225 
(epoch: 13, iters: 400, time: 0.111, data: 0.001) G_GAN: 2.499 G_L1: 23.485 D_real: 0.018 D_fake: 0.173 
(epoch: 13, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.958 G_L1: 22.752 D_real: 0.007 D_fake: 0.210 
(epoch: 13, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.591 G_L1: 27.327 D_real: 0.023 D_fake: 0.158 
(epoch: 13, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.598 G_L1: 31.921 D_real: 0.071 D_fake: 0.104 
(epoch: 13, iters: 800, time: 0.041, data: 0.002) G_GAN: 2.614 G_L1: 25.573 D_real: 1.103 D_fake: 0.081 
(epoch: 13, iters: 900, time: 0.045, data: 0.001) G_GAN: 2.705 G_L1: 20.512 D_real: 2.031 D_fake: 0.024 
(epoch: 13, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.230 G_L1: 21.712 D_real: 0.335 D_fake: 0.155 
(epoch: 13, iters: 1100, time: 0.041, data: 0.001) G_GAN: 0.819 G_L1: 21.341 D_real: 1.793 D_fake: 0.326 
(epoch: 13, iters: 1200, time: 0.107, data: 0.001) G_GAN: 3.310 G_L1: 34.258 D_real: 0.000 D_fake: 0.087 
saving the latest model (epoch 13, total_iters 30000)
(epoch: 13, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.380 G_L1: 18.169 D_real: 0.026 D_fake: 0.209 
(epoch: 13, iters: 1400, time: 0.040, data: 0.001) G_GAN: 1.170 G_L1: 33.395 D_real: 0.000 D_fake: 0.574 
(epoch: 13, iters: 1500, time: 0.041, data: 0.002) G_GAN: 1.787 G_L1: 30.122 D_real: 1.418 D_fake: 0.183 
(epoch: 13, iters: 1600, time: 0.040, data: 0.001) G_GAN: 1.601 G_L1: 16.843 D_real: 1.275 D_fake: 0.150 
(epoch: 13, iters: 1700, time: 0.045, data: 0.001) G_GAN: 1.495 G_L1: 17.184 D_real: 0.124 D_fake: 0.389 
(epoch: 13, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.527 G_L1: 19.367 D_real: 0.263 D_fake: 0.032 
(epoch: 13, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.956 G_L1: 36.138 D_real: 0.005 D_fake: 0.113 
(epoch: 13, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.344 G_L1: 31.341 D_real: 0.017 D_fake: 0.204 
(epoch: 13, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.027 G_L1: 24.484 D_real: 0.053 D_fake: 0.469 
(epoch: 13, iters: 2200, time: 0.040, data: 0.002) G_GAN: 1.378 G_L1: 21.120 D_real: 0.084 D_fake: 0.598 
(epoch: 13, iters: 2300, time: 0.040, data: 0.001) G_GAN: 1.996 G_L1: 19.894 D_real: 0.764 D_fake: 0.119 
(epoch: 13, iters: 2400, time: 0.045, data: 0.001) G_GAN: 1.961 G_L1: 26.388 D_real: 0.011 D_fake: 0.403 
End of epoch 13 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 14, iters: 100, time: 0.041, data: 0.103) G_GAN: 3.400 G_L1: 22.964 D_real: 0.026 D_fake: 0.100 
(epoch: 14, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.319 G_L1: 27.180 D_real: 0.137 D_fake: 0.124 
(epoch: 14, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.429 G_L1: 27.818 D_real: 1.443 D_fake: 0.157 
(epoch: 14, iters: 400, time: 0.108, data: 0.001) G_GAN: 3.008 G_L1: 24.751 D_real: 0.006 D_fake: 0.075 
(epoch: 14, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.209 G_L1: 16.463 D_real: 0.058 D_fake: 0.605 
(epoch: 14, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.450 G_L1: 20.081 D_real: 1.956 D_fake: 0.091 
(epoch: 14, iters: 700, time: 0.043, data: 0.001) G_GAN: 3.321 G_L1: 23.188 D_real: 1.006 D_fake: 0.015 
(epoch: 14, iters: 800, time: 0.112, data: 0.002) G_GAN: 1.320 G_L1: 21.215 D_real: 0.001 D_fake: 0.467 
(epoch: 14, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.642 G_L1: 26.600 D_real: 0.017 D_fake: 0.080 
(epoch: 14, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.125 G_L1: 29.686 D_real: 0.106 D_fake: 0.236 
(epoch: 14, iters: 1100, time: 0.043, data: 0.002) G_GAN: 3.240 G_L1: 17.931 D_real: 0.963 D_fake: 0.041 
(epoch: 14, iters: 1200, time: 0.046, data: 0.001) G_GAN: 1.329 G_L1: 18.030 D_real: 0.651 D_fake: 0.208 
(epoch: 14, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.390 G_L1: 35.537 D_real: 0.495 D_fake: 0.316 
(epoch: 14, iters: 1400, time: 0.046, data: 0.001) G_GAN: 3.935 G_L1: 27.525 D_real: 0.000 D_fake: 0.025 
(epoch: 14, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.868 G_L1: 18.774 D_real: 0.245 D_fake: 0.289 
(epoch: 14, iters: 1600, time: 0.042, data: 0.001) G_GAN: 1.537 G_L1: 15.849 D_real: 2.476 D_fake: 0.141 
(epoch: 14, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.503 G_L1: 26.431 D_real: 0.111 D_fake: 0.109 
(epoch: 14, iters: 1800, time: 0.043, data: 0.001) G_GAN: 3.333 G_L1: 35.169 D_real: 0.001 D_fake: 0.058 
(epoch: 14, iters: 1900, time: 0.039, data: 0.001) G_GAN: 3.935 G_L1: 22.160 D_real: 0.215 D_fake: 0.022 
(epoch: 14, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.365 G_L1: 32.215 D_real: 0.897 D_fake: 0.420 
(epoch: 14, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.652 G_L1: 20.322 D_real: 0.037 D_fake: 1.111 
(epoch: 14, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.060 G_L1: 26.129 D_real: 0.723 D_fake: 0.175 
(epoch: 14, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.162 G_L1: 22.500 D_real: 2.507 D_fake: 0.511 
(epoch: 14, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.617 G_L1: 33.707 D_real: 0.198 D_fake: 0.887 
End of epoch 14 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 15, iters: 100, time: 0.042, data: 0.097) G_GAN: 1.909 G_L1: 24.239 D_real: 2.508 D_fake: 0.167 
(epoch: 15, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.147 G_L1: 34.045 D_real: 0.002 D_fake: 0.511 
(epoch: 15, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.254 G_L1: 19.790 D_real: 0.783 D_fake: 0.419 
(epoch: 15, iters: 400, time: 0.114, data: 0.001) G_GAN: 1.803 G_L1: 11.872 D_real: 0.048 D_fake: 0.512 
(epoch: 15, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.497 G_L1: 17.894 D_real: 0.299 D_fake: 0.036 
(epoch: 15, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.892 G_L1: 19.624 D_real: 0.031 D_fake: 0.095 
(epoch: 15, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.369 G_L1: 30.179 D_real: 0.079 D_fake: 0.144 
(epoch: 15, iters: 800, time: 0.042, data: 0.001) G_GAN: 0.822 G_L1: 35.131 D_real: 2.852 D_fake: 0.352 
(epoch: 15, iters: 900, time: 0.041, data: 0.001) G_GAN: 1.865 G_L1: 24.900 D_real: 0.595 D_fake: 0.152 
(epoch: 15, iters: 1000, time: 0.043, data: 0.001) G_GAN: 4.084 G_L1: 33.487 D_real: 2.269 D_fake: 0.018 
(epoch: 15, iters: 1100, time: 0.038, data: 0.002) G_GAN: 1.750 G_L1: 20.669 D_real: 0.189 D_fake: 0.499 
(epoch: 15, iters: 1200, time: 0.040, data: 0.001) G_GAN: 1.872 G_L1: 14.907 D_real: 0.020 D_fake: 0.469 
(epoch: 15, iters: 1300, time: 0.042, data: 0.001) G_GAN: 1.563 G_L1: 19.395 D_real: 0.000 D_fake: 0.326 
(epoch: 15, iters: 1400, time: 0.040, data: 0.001) G_GAN: 1.198 G_L1: 14.524 D_real: 0.328 D_fake: 0.913 
saving the latest model (epoch 15, total_iters 35000)
(epoch: 15, iters: 1500, time: 0.043, data: 0.002) G_GAN: 1.609 G_L1: 20.000 D_real: 0.002 D_fake: 0.308 
(epoch: 15, iters: 1600, time: 0.039, data: 0.001) G_GAN: 2.852 G_L1: 28.197 D_real: 0.001 D_fake: 0.075 
(epoch: 15, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.362 G_L1: 15.094 D_real: 0.385 D_fake: 0.034 
(epoch: 15, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.134 G_L1: 18.165 D_real: 1.566 D_fake: 0.055 
(epoch: 15, iters: 1900, time: 0.039, data: 0.001) G_GAN: 1.732 G_L1: 18.174 D_real: 0.735 D_fake: 0.106 
(epoch: 15, iters: 2000, time: 0.042, data: 0.002) G_GAN: 2.023 G_L1: 21.209 D_real: 0.321 D_fake: 0.341 
(epoch: 15, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.556 G_L1: 19.209 D_real: 0.072 D_fake: 0.134 
(epoch: 15, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.042 G_L1: 25.763 D_real: 0.385 D_fake: 0.211 
(epoch: 15, iters: 2300, time: 0.037, data: 0.001) G_GAN: 4.673 G_L1: 28.793 D_real: 0.000 D_fake: 0.013 
(epoch: 15, iters: 2400, time: 0.108, data: 0.001) G_GAN: 3.228 G_L1: 21.918 D_real: 0.003 D_fake: 0.069 
saving the model at the end of epoch 15, iters 36000
End of epoch 15 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 16, iters: 100, time: 0.045, data: 0.098) G_GAN: 2.197 G_L1: 21.982 D_real: 0.823 D_fake: 0.059 
(epoch: 16, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.484 G_L1: 26.677 D_real: 0.023 D_fake: 0.041 
(epoch: 16, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.670 G_L1: 23.912 D_real: 0.050 D_fake: 0.149 
(epoch: 16, iters: 400, time: 0.119, data: 0.001) G_GAN: 1.383 G_L1: 22.035 D_real: 0.155 D_fake: 1.528 
(epoch: 16, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.124 G_L1: 20.234 D_real: 0.708 D_fake: 0.742 
(epoch: 16, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.345 G_L1: 33.253 D_real: 0.221 D_fake: 1.238 
